Prueba,Tamaño_10,Tamaño_20,Tamaño_30,Tamaño_40,Tamaño_50,Tamaño_60,Tamaño_70,Tamaño_80,Tamaño_90,Tamaño_100,Tamaño_110,Tamaño_120,Tamaño_130,Tamaño_140,Tamaño_150,Tamaño_160,Tamaño_170,Tamaño_180,Tamaño_190,Tamaño_200,Tamaño_210,Tamaño_220,Tamaño_230,Tamaño_240,Tamaño_250,Tamaño_260,Tamaño_270,Tamaño_280,Tamaño_290,Tamaño_300,Tamaño_310,Tamaño_320,Tamaño_330,Tamaño_340,Tamaño_350,Tamaño_360,Tamaño_370,Tamaño_380,Tamaño_390,Tamaño_400,Tamaño_410,Tamaño_420,Tamaño_430,Tamaño_440,Tamaño_450,Tamaño_460,Tamaño_470,Tamaño_480,Tamaño_490,Tamaño_500,Tamaño_510,Tamaño_520,Tamaño_530,Tamaño_540,Tamaño_550,Tamaño_560,Tamaño_570,Tamaño_580,Tamaño_590,Tamaño_600,Tamaño_610,Tamaño_620,Tamaño_630,Tamaño_640,Tamaño_650,Tamaño_660,Tamaño_670,Tamaño_680,Tamaño_690,Tamaño_700,Tamaño_710,Tamaño_720,Tamaño_730,Tamaño_740,Tamaño_750,Tamaño_760,Tamaño_770,Tamaño_780,Tamaño_790,Tamaño_800,Tamaño_810,Tamaño_820,Tamaño_830,Tamaño_840,Tamaño_850,Tamaño_860,Tamaño_870,Tamaño_880,Tamaño_890,Tamaño_900,Tamaño_910,Tamaño_920,Tamaño_930,Tamaño_940,Tamaño_950,Tamaño_960,Tamaño_970,Tamaño_980,Tamaño_990,Tamaño_1000
814,500,1800,3400,4100,6600,7600,11200,11800,14800,14400,15500,17800,19500,23700,22600,25600,27400,28700,36200,33200,34500,36400,39100,46700,42400,55400,61300,64100,83600,67500,74700,74800,76000,79800,81000,69900,78200,85300,72200,77100,76800,78800,81100,83800,104400,86700,91300,93000,96600,96800,99200,101200,102800,107700,109200,110500,112500,143300,130700,120700,122200,125100,129000,131200,130700,138800,136900,140100,140200,144100,148600,149500,150400,153000,166800,156500,188400,162800,163800,166600,169900,169600,176400,177600,241200,183300,289800,187500,189000,199500,229600,193900,199800,205400,203500,203800,229200,212500,217700,217800
815,600,1600,3400,4500,7000,7600,12000,13200,14400,14200,16000,17700,19900,22900,22800,25500,28000,28500,37400,32900,34200,36700,38800,46000,42300,52400,61400,63700,68700,69700,74700,73400,77600,79000,81100,75200,68500,86200,77900,76900,75000,79000,81400,82600,166000,87600,90400,92500,96600,97600,100700,100800,103600,107500,108300,127500,112400,116200,118500,119100,122300,122500,126600,130600,130300,149700,138100,139000,141800,143000,147400,149100,155500,153600,156400,155500,191700,160600,185700,166100,171200,177600,175200,176300,179000,183000,189300,187000,188500,192400,223300,196500,197600,204200,202100,203200,209500,212100,238100,217300
816,700,1700,3300,4100,7100,7500,11900,13200,14700,14100,15500,17100,19600,23900,22900,63400,31200,28400,36400,33300,34900,36100,39000,46700,42200,102800,70100,62800,67400,68800,66700,74600,80600,78300,81800,66000,66800,81700,73300,76200,76900,79300,80600,83300,86100,86400,100600,112100,95700,97900,99800,100900,104600,107000,116700,113200,112300,116300,118400,119600,121900,123700,136100,129200,140200,145800,136800,141200,146700,141500,156600,146000,151200,154000,156100,156300,196800,162700,189300,167100,178100,172000,177300,182700,179400,180800,258600,207800,188600,191600,235400,196000,198000,202200,204500,203400,224800,212600,238400,219800
817,600,1700,3600,4500,6100,7400,10800,13200,15600,13900,15600,17100,19400,48400,23700,25200,29900,28500,36500,32800,34100,43300,38900,48200,43300,57000,59900,60500,66300,67900,119500,74800,77200,79000,80600,65300,67700,71600,72200,76000,82300,86700,79900,83500,86100,98500,109200,115800,95700,98200,99700,101600,102600,125100,108600,125200,112800,117000,119500,121700,122700,123700,126100,130900,135200,133900,136300,138300,139900,143700,147500,148000,177200,153300,159600,156600,221100,177900,163100,167900,169500,171300,175000,175800,178200,180500,186200,196800,186600,192300,259500,197300,199000,203600,323700,211600,210600,214300,240300,223500
818,700,1700,3300,4300,6400,7400,11200,12000,14900,13800,15900,19800,19500,25300,23500,25700,34400,34700,35300,32900,34500,37000,38600,43000,42100,57900,60200,63100,65900,68000,347600,75000,77800,78700,82200,66300,68000,70800,71500,76400,85800,78900,81900,83500,86300,126700,102700,95400,95200,97100,100300,101600,104400,107900,109600,132200,113200,117100,116400,120000,131500,180200,127700,145600,130200,135500,136700,253900,140000,143200,147900,147000,179400,152900,175600,165000,200900,161500,162400,166600,168600,172500,173600,176800,175900,272400,209400,186400,189300,193100,239900,196600,210200,202300,221400,204400,215600,221600,251000,217300
819,600,1700,3700,4400,6500,7500,11100,12700,15400,14100,15800,19500,18900,25700,22900,26200,33300,28800,53700,31800,33900,36400,38700,50900,42300,55700,58900,63700,64600,68000,68600,75000,77800,78700,82400,65800,67700,70600,72400,76600,77400,78700,81500,96000,86200,105500,98300,95300,96300,108400,99600,101700,103600,105100,108500,131200,111100,134200,117100,126200,123300,123600,126400,128100,131800,144100,226700,166300,142100,143800,147000,147600,155300,160900,155800,155900,587500,161900,163300,166800,169200,170900,181700,180300,176600,228700,206000,188600,213000,195600,225000,195800,200600,203700,204900,204800,209200,213200,323600,217400
820,700,1600,3600,4400,7000,7500,9600,13400,15700,13900,15800,21900,18800,25400,23600,25200,31800,30000,35700,32200,34800,36200,39000,49500,42300,59300,59500,60800,66100,65300,65900,71100,76400,78200,81000,72600,67600,71000,72200,76100,76500,78200,81800,83700,84900,100400,91000,93400,98800,108300,101100,102100,104200,106800,107800,113600,112800,134800,119100,120600,123300,128300,128200,141700,131400,157400,189600,152300,139400,150500,147900,146200,153100,170200,154400,158400,214000,162400,163500,166800,178400,171100,173900,184000,177100,246200,231400,196200,189700,191900,215900,202300,222500,215100,204800,203300,210100,212000,217900,219000
821,700,1700,3500,4300,7400,7300,646600,11000,15800,14500,15700,20300,19000,27500,23000,25200,34700,31900,37500,32500,34600,36600,39300,44900,42900,57700,59900,63300,65300,69200,69900,74500,77900,81500,81600,93700,69400,71200,71600,76600,77800,79000,80800,84300,85100,96000,89900,168500,98300,102100,99400,106700,107800,107400,109200,152400,112100,135900,120400,119200,121300,124200,126200,129100,132300,133800,169200,141100,139200,141300,150500,149800,153900,170900,177200,155700,327200,162000,165800,173000,169300,171100,175200,174500,187300,232300,214900,186500,188800,190400,218300,195700,235400,201400,213700,206800,208700,213100,220300,247300
822,600,1700,3800,4500,6700,7200,11700,10600,14500,14400,16000,19800,19400,29000,23100,25400,33800,28600,37000,32200,34400,36500,38500,51900,41900,55300,59900,63700,65800,92600,69200,75000,77600,84800,82300,82200,66900,70200,71800,75500,77600,77500,160200,83300,129200,87600,94300,115500,95100,98300,100200,105900,103700,106800,107500,111500,112600,135900,128000,120100,123100,126200,127600,128700,130100,137000,203500,141000,141000,142900,162800,147300,154400,176100,184800,156800,207100,161000,170000,166100,169600,171800,174700,177900,178800,235000,281400,195900,199200,191500,216600,197400,248200,201200,203200,206200,207400,210900,216800,256900
823,600,1700,3400,4200,7500,7200,11800,10600,15000,14400,16100,20800,18900,23800,22800,25000,31500,72400,35900,32500,34800,36400,39000,49100,42600,49000,60200,63000,66500,69000,67900,74100,77200,79600,81700,84800,68300,71000,72600,75200,85200,78100,81300,83600,99300,87500,91200,115600,95400,97200,98800,103700,103900,107400,108100,122100,112500,138200,118100,119300,122500,123800,127100,129600,131400,134900,157600,205900,140400,148900,150600,146600,172800,171700,164400,158100,208600,161400,163800,167000,168600,170600,175200,175100,177100,223500,190000,186800,187500,198700,238300,196000,220900,202100,205200,205600,210200,210600,218500,255500
824,700,1700,3400,4200,6700,7400,11900,10600,15700,13900,16300,20200,19300,24300,22800,25500,32200,28400,36000,38000,34400,36100,38200,49200,42100,47500,59800,63700,65900,69100,67900,73800,78200,77400,81200,83400,67900,81600,71700,76000,89000,78700,80800,90300,98300,88100,90200,114500,95400,96100,99400,103800,103500,106100,108000,121100,113000,151600,118600,121200,122900,215200,127200,129800,141400,134100,144400,169800,139600,158300,147600,147300,178600,159200,156700,156300,207400,161000,165200,166000,167800,173800,180500,197800,177700,238600,205400,185700,197300,196500,226200,195600,221500,199700,203500,206200,209000,211200,222100,243200
825,500,1500,3600,4600,6900,7500,9500,13400,14700,14100,15700,21000,19400,24600,22700,25400,33300,29000,35900,32700,34400,35600,38500,52300,42500,53300,63200,62600,67200,69100,93300,73400,96300,80300,81600,103300,68700,70400,71500,76700,89300,86500,82000,84100,90200,87900,90000,114500,96800,99000,99700,104400,104500,106200,108400,113300,113200,152800,115900,129200,121900,122600,127300,129500,139600,138900,137200,171600,141000,151500,147300,147300,150100,158400,171500,157100,302600,163500,164700,164900,173400,170300,175800,178900,180600,199000,189300,187800,187600,191600,229200,197300,230700,199800,205300,204500,281000,211000,215600,216100
826,700,1600,3600,4400,6700,7500,9700,12400,15200,13500,15700,20400,19500,23700,23200,24800,31200,29300,31600,32100,34700,37000,38500,53400,43100,52200,63100,63600,67400,68600,66600,73300,75100,78700,91800,65500,66900,70100,72000,75600,89800,78700,81100,83500,87300,163700,102700,114000,95900,98900,98800,103000,103300,105700,108400,112000,111000,138500,117100,132100,123100,123600,125800,131500,130800,136300,136200,193400,140900,142600,146500,155300,152600,157900,156700,157500,252500,162000,176300,166500,190500,179300,174600,186200,177200,186400,197700,202800,185500,192300,206800,196200,242400,340600,211400,211300,258800,211000,216400,215700
827,600,1800,3600,4500,6700,7400,9600,12700,15400,14200,16300,21000,19600,23400,23200,24700,31300,28800,30600,32000,34600,36300,38100,49200,42000,53300,61200,63000,66200,69500,64100,73500,78300,79600,82300,65200,68000,70500,187400,75600,185800,78800,81300,84400,86700,109900,91100,112200,95600,98800,100500,110500,103900,107000,108800,116100,112000,170000,117900,244500,122800,823300,127900,130400,130000,136700,137200,169400,140700,143600,147000,165300,151900,152500,155500,156600,197300,161900,167300,166300,169100,172200,174300,176400,180100,185300,186400,206100,187800,334600,225000,195900,226800,274500,203000,203700,254500,227600,217100,215600
828,600,1800,3600,4300,6900,7500,9400,13600,14600,14100,16200,19000,19000,25100,23100,25000,32100,28800,33200,32700,34300,36000,38700,47400,42600,54200,60100,62800,66400,68700,64300,72900,71400,79000,83200,64200,67700,70900,107400,76400,96800,78500,80700,83800,88300,172700,89700,158100,95300,97000,110300,103700,112000,106100,109100,111500,112900,119600,122800,137900,122500,199900,127300,129200,132200,166900,154200,179800,139400,141400,222500,175200,163100,169800,163600,157400,194900,162000,163500,166100,168700,168800,173800,175400,179700,184700,186400,187200,185500,198800,262300,196300,228400,210200,203100,203600,264800,239300,304900,224500
829,700,1800,3500,4200,6600,7800,9100,11100,15700,14100,15400,19200,18900,26800,22900,25000,30600,32400,34600,32400,34000,37100,38500,78400,42500,52600,60500,62600,66100,68600,64600,73600,78300,98600,81800,66700,68500,70700,88500,76500,95300,79200,81800,83300,85900,108300,89700,104300,105900,98300,99600,103800,105100,106700,108900,110500,119500,117200,117200,220400,121500,155800,127500,146700,131700,158100,146400,178100,167100,141700,176400,182200,149800,181300,154700,155200,198400,163400,164400,168400,169100,173000,180300,188400,178000,196600,186700,185900,187500,200000,220500,202800,240700,258100,202700,206500,265000,263100,248800,223100
830,600,1700,3700,4300,7100,7300,9100,10500,15700,14000,15600,20400,18900,25200,22800,25300,29900,34400,35200,32800,34100,37400,46800,44700,42500,55100,59800,61700,66100,68500,64900,84200,74300,79400,81200,65500,68600,69100,110000,84500,94200,78900,80400,89400,87400,107400,90600,94700,108200,97100,100700,103700,109900,106700,109900,110900,112700,116800,115800,125800,121800,150500,134200,132700,139400,167700,136800,178400,139600,142500,150800,186000,155700,257600,157000,176600,192800,175700,163900,166300,179000,170700,173700,176300,178700,184500,184600,196600,189400,222400,226500,195900,288300,202100,208300,212100,251600,240800,333000,232200
831,600,1700,3600,4500,6900,7300,9200,10500,15700,13900,16100,19600,19300,25200,22500,25000,28000,30700,32900,32100,34300,35800,38100,47500,75700,54500,62000,62600,63900,69000,62000,77900,73200,80400,80900,64500,67300,71400,101700,75600,93900,78300,80600,84200,95100,107600,111800,95800,115200,95700,100900,103000,103800,107800,109700,110700,112200,117200,116000,127700,122700,126100,126800,131700,138500,156100,136600,183900,139200,147700,147700,194600,149800,253800,155200,179700,197400,169000,164700,167700,187800,170400,176400,176200,177900,183200,185400,196400,196900,195100,240700,194300,202900,212500,204800,206800,623200,214200,248100,231100
832,400,1800,3700,4300,6900,7500,9600,10700,14300,154800,15300,20100,19500,24600,23100,25500,30100,34000,34600,32700,34400,37200,38200,46300,53400,53600,59800,62200,66400,68500,64100,76900,76600,71000,83300,78000,68900,69600,87500,74600,92500,78700,87200,83900,279800,108000,90100,95000,103900,98500,98800,103000,103600,106200,109500,110900,112000,116400,117700,138000,122200,125100,126900,130200,131200,158800,136200,174400,141000,155200,148000,157100,150200,207900,155600,158000,200500,160200,164400,175100,178600,172300,174100,176200,187500,184400,193700,187400,189800,289700,240100,196700,208100,212600,200700,207000,267200,215900,248700,218100
833,600,1600,3700,4500,6800,7400,9400,10700,14300,18200,15900,19500,19000,24500,23400,24800,31800,29000,36100,32600,40400,36500,38900,49700,52600,54500,60500,62200,67100,67800,64400,75000,74800,71800,81600,84300,67900,69700,82500,74000,87000,94800,81200,84100,101600,96400,90600,94000,94900,98100,100400,103200,104100,107300,110000,111700,111300,116200,118900,146400,131200,147800,127100,130900,131500,135800,136100,143300,140000,143600,148700,186000,152400,230200,154000,155800,193800,160300,163100,166700,186900,170500,176200,199100,181200,182900,185000,185400,187700,235200,245700,196200,245800,201100,202700,206500,253800,213900,250700,238500
834,600,1800,3600,4100,6600,7200,9100,10900,14800,18700,15800,19200,19400,24600,22400,25700,26100,28600,34700,31500,34300,36800,38800,50300,50900,55300,61200,64000,67200,67200,63000,74800,75700,73200,80200,83500,67600,70100,74500,75600,77200,94300,81500,82500,97400,189700,90700,93100,94900,97400,100400,103800,103600,116600,107200,112700,111900,116900,118400,214300,122200,123900,125700,182500,135500,155200,212500,139600,142300,149300,164300,169100,152000,214400,155200,156800,193100,161900,164100,166100,168200,171600,180700,177700,179500,188300,195900,185600,187700,253200,235000,195000,204700,200500,203800,206000,269900,213100,253600,217300
835,600,1600,3600,4300,6900,7000,9400,10700,14700,17500,16200,19400,19700,23100,23600,25400,26900,28600,30800,32400,34000,36100,38100,49900,52400,45200,60800,64200,66700,68300,63300,73900,74900,61100,81500,106900,67800,71000,73400,74900,78900,87800,81300,82900,90000,100500,89600,94700,94600,95800,100900,103700,103000,106600,108200,115600,112300,128300,118000,135700,121100,125000,129900,133100,133500,134900,171700,139000,139800,184700,163200,176100,150800,157000,156200,167600,966300,159700,163600,165400,169400,200000,174200,175800,179300,182900,186900,206900,188500,262900,249200,195200,225100,203200,211100,213100,266000,228400,262600,227100
836,600,1600,3700,4300,6900,7300,9100,10400,14800,17200,16000,20600,19000,23300,28900,25600,26800,28300,38400,32600,34900,36800,38600,45600,52400,45000,72200,66200,66100,68400,63300,75300,76300,61700,80900,80900,68600,71000,73800,75300,76800,90200,82000,82400,88200,144800,89900,92900,96600,108900,99700,102500,102000,105600,108000,110800,111100,117300,130200,207100,121800,124200,126700,132200,130600,136100,169400,139200,138300,142100,148900,172500,843400,159400,155800,170900,206600,161100,163800,168100,169200,221000,174300,185700,179700,185800,185000,186900,189000,193400,244300,196800,202700,201600,202800,204800,265400,211900,293600,215600
837,600,2000,3500,4200,7100,7100,9300,10600,14600,16300,15700,20600,19600,22900,38400,25700,29300,28900,31200,32000,35000,36500,38200,46700,51800,45100,57800,64700,66100,68300,65100,75300,77100,60500,81100,84300,71700,75500,73500,83000,87900,91000,81700,83600,86600,121900,90800,109700,94100,96500,99100,102600,103000,106300,109000,121000,112800,116600,129500,167100,122200,125200,128100,134000,132400,145500,166400,148100,141000,142100,145900,180600,154300,161000,239100,167700,207500,161200,171500,165000,169200,170700,175800,175500,179600,183400,186100,204100,231500,193100,244400,196000,212200,213100,203600,206000,256600,214600,218700,236600
838,500,1700,3500,4300,6100,7500,9600,10800,16000,17800,16100,17900,19400,24100,23000,25000,33200,29200,30200,32600,48000,35800,38800,51800,51900,44100,79700,76300,65800,68000,62800,75200,76000,61200,81000,83800,71100,70200,73000,83000,78400,78200,81300,83100,87900,108400,89700,99200,95000,97000,99400,102700,107400,105500,109300,111200,111400,117600,118100,146200,123400,126500,136700,151700,132600,150200,167900,139700,139800,142700,162800,150600,175800,186400,189600,156700,212800,163600,163500,166800,177200,174500,175100,175900,178400,184000,184400,211100,208100,193600,213200,196400,202600,201200,204700,204000,257100,213600,220800,217900
839,600,1700,3500,4400,6800,7600,9000,10100,15600,17000,15700,17600,19600,24700,23000,25200,27000,28500,81500,31700,35000,36600,38700,45400,52500,45000,60900,62200,66100,71100,63500,74400,80200,62000,81400,83900,70300,69700,73600,89000,77700,79600,80700,82700,88000,108200,90800,93300,95400,96300,100100,102500,103200,106000,107300,111300,111900,117300,117700,149600,124500,125100,126800,143300,135400,133700,164200,140800,141700,140100,146800,149200,154900,221000,190500,163800,222200,161300,164900,166200,169800,171200,173300,175600,177200,344000,184200,207500,187800,211300,249700,203900,201900,203100,208500,211100,259800,212100,250100,218100
840,700,1700,3700,4400,7300,7300,9300,10500,15500,15000,15500,17600,19600,25200,23000,24800,27100,28700,31000,32500,34600,35900,38900,46300,51200,43800,60600,63600,76800,72700,63000,74600,80300,61000,81500,81400,68500,69200,72700,75700,76500,79100,81700,83900,96600,106000,89600,93300,94900,96500,99900,103600,102700,105500,108700,111700,112100,117200,117100,179800,122300,125200,127300,162700,136400,134400,165600,139500,139900,141400,147900,164600,158300,183900,198100,159300,208400,171800,163900,165900,168900,173400,180500,175400,179000,202000,184700,187600,187900,223300,228900,196200,201900,202600,202700,206300,256900,211600,235500,217600
