Prueba,Tamaño_10,Tamaño_20,Tamaño_30,Tamaño_40,Tamaño_50,Tamaño_60,Tamaño_70,Tamaño_80,Tamaño_90,Tamaño_100,Tamaño_110,Tamaño_120,Tamaño_130,Tamaño_140,Tamaño_150,Tamaño_160,Tamaño_170,Tamaño_180,Tamaño_190,Tamaño_200,Tamaño_210,Tamaño_220,Tamaño_230,Tamaño_240,Tamaño_250,Tamaño_260,Tamaño_270,Tamaño_280,Tamaño_290,Tamaño_300,Tamaño_310,Tamaño_320,Tamaño_330,Tamaño_340,Tamaño_350,Tamaño_360,Tamaño_370,Tamaño_380,Tamaño_390,Tamaño_400,Tamaño_410,Tamaño_420,Tamaño_430,Tamaño_440,Tamaño_450,Tamaño_460,Tamaño_470,Tamaño_480,Tamaño_490,Tamaño_500,Tamaño_510,Tamaño_520,Tamaño_530,Tamaño_540,Tamaño_550,Tamaño_560,Tamaño_570,Tamaño_580,Tamaño_590,Tamaño_600,Tamaño_610,Tamaño_620,Tamaño_630,Tamaño_640,Tamaño_650,Tamaño_660,Tamaño_670,Tamaño_680,Tamaño_690,Tamaño_700,Tamaño_710,Tamaño_720,Tamaño_730,Tamaño_740,Tamaño_750,Tamaño_760,Tamaño_770,Tamaño_780,Tamaño_790,Tamaño_800,Tamaño_810,Tamaño_820,Tamaño_830,Tamaño_840,Tamaño_850,Tamaño_860,Tamaño_870,Tamaño_880,Tamaño_890,Tamaño_900,Tamaño_910,Tamaño_920,Tamaño_930,Tamaño_940,Tamaño_950,Tamaño_960,Tamaño_970,Tamaño_980,Tamaño_990,Tamaño_1000
226,700,2800,6400,8300,15400,18400,21200,32400,38300,53600,61900,55200,61600,71900,83100,91400,131500,153700,154800,130200,144300,233600,166100,184600,199200,377200,396300,244300,253600,269300,297500,320200,327300,368600,363300,494100,402900,628600,627900,745000,503400,516700,542100,778500,586300,612100,1020000,636300,818700,697800,738500,783200,803600,840500,861600,876700,898600,1015700,995600,1007600,1806400,1061200,1116200,1209800,1162700,1186400,1215100,1272500,1319600,1344600,1358600,1425700,1444900,1494600,1530400,1603500,1633500,1691000,1706800,1704100,1781400,1814400,1838000,1942400,1931100,2002100,2053300,2061600,2199900,2183900,3123300,2385900,2317300,2425000,2416600,2655400,2731900,2729300,2603600,2700600
227,700,3000,6200,7700,15600,33200,22100,32700,41400,55400,65600,53800,63200,78900,82000,90200,135900,162400,192600,129100,146100,241100,174600,183900,204100,231400,256600,252400,257600,269800,297200,309600,325400,461800,373900,388500,395900,428900,544300,997300,493700,511800,539700,861000,645200,659500,776000,651100,832000,722900,769600,772500,786600,806400,856300,878200,907100,950900,956100,974900,1237400,1064200,1056100,1800700,1187900,1176200,1247300,1249200,1311300,1345700,1500400,1419400,1461500,1479000,1511600,1600800,1636200,1654500,1678600,1805600,1792400,1808600,1851700,1872100,1903400,1973300,2028400,2039400,2113200,2319900,3267000,2418000,2946200,2654600,2708900,2501000,3061800,2580800,2602600,2979800
228,900,3000,5800,8600,14100,19100,23100,33000,42500,52400,65600,53700,64300,71800,82600,88100,136700,146300,164900,150200,147200,190900,167600,180300,199600,276400,302500,246500,311700,289700,297100,362700,405500,455900,356200,386900,399100,429600,444600,619000,491900,492500,535500,811300,567800,623800,752400,660400,919200,717400,736500,777500,791800,833400,860600,881100,903200,977100,995700,1033400,1435200,1123700,1101700,1608300,1172300,1206400,1251000,1269300,1529300,1480400,1397900,1414100,1626500,1503400,1550700,1599700,1578700,1707400,2025700,1761800,1766800,1985700,1883600,1852800,1953200,2136600,2160000,2195900,2079800,2269100,2872800,2246300,2545600,2866900,2728500,3957100,2971200,2585400,2619600,2703500
229,700,2900,6700,8400,18200,18100,20700,34400,41200,53500,74400,53700,63300,71700,80300,92100,140500,137800,163200,137400,144100,172400,172900,183900,202900,228400,308700,249300,336700,277200,290400,308400,323800,597800,447500,381500,396700,434600,475000,547200,478900,577500,540600,644000,589000,639100,720300,763300,678100,723300,749300,757200,786300,841200,852300,860900,1200200,1392300,943200,1024200,1323300,1115100,1077600,1679800,1148100,1180800,1211800,1287300,2081200,1321400,1381400,1392700,1523500,1528200,1537100,1561100,1653700,2105700,1847300,1725900,1761800,1887200,1883400,1904600,2006700,1999400,2068100,2169600,2520900,2209600,2281900,3604400,2375900,2981800,2392100,2668400,3126200,3127800,3172000,2878600
230,800,2600,5600,7800,14400,17500,21500,30700,42100,54200,67100,57900,64300,70000,78900,90600,161200,143000,168500,133600,141800,156500,167500,193700,196900,211100,303100,247500,353300,273000,296800,309400,328100,474900,357100,379600,404900,437300,557300,558600,486300,557400,526900,701800,589100,695800,725200,657300,712200,693000,737400,763300,872600,840200,851900,924700,1100400,1381500,983000,1020300,1319100,1071900,1080600,1649400,1158200,1206400,1241900,1280200,1615400,1346300,1343400,1410900,1445400,1548900,1550300,1638100,1971700,1992200,1673600,1769500,1790100,1843600,1920900,1865500,1981000,1981600,2015500,2078600,2152000,2419200,3082800,2323300,2369300,2385000,2424100,2971700,3868800,3393900,2624400,2655500
231,900,2600,6700,7700,16000,20600,21600,32200,42200,54600,62400,56700,62600,72700,85500,90100,140700,154300,126300,137100,150700,171300,171000,181200,204200,225000,243100,244700,348500,283700,321100,327300,350600,453300,356500,395400,490400,421900,529500,464400,492600,519000,524900,740300,587800,599600,1051600,653900,690100,767200,738400,765200,800000,822900,843900,895300,904100,1283500,948200,971900,1318000,1083300,1104700,1639100,1166900,1203700,1218300,1264600,1544600,1332100,1360100,1389400,1579900,1470400,1958000,1551300,2034700,1618800,1694400,1783500,2007900,1835200,1835100,1953500,1951200,1987700,2011600,2179300,2682900,2175300,2291800,2271500,2852200,2452100,2441200,2655800,2521800,2864000,3284600,2604800
232,800,3300,6500,7500,15400,18400,22500,51500,42500,50200,65800,55500,64500,72600,79400,91900,139600,147500,127000,139400,139900,156800,173400,185900,202400,232900,227900,257300,334700,274300,283100,300900,313600,395800,371400,378900,412700,443900,639700,462400,486800,532100,533000,565700,574400,645800,1044800,645200,680900,708000,817300,760900,785800,834100,847200,857100,916300,1373600,966500,1022700,1453600,1043000,1092900,1593500,1160500,1198100,1227600,1261600,1332900,1328200,1381900,1490900,1457900,1469400,2220400,1648200,1712800,1643000,1687200,1729500,1786300,1802600,1848000,1923900,1947100,1986000,2062800,2376400,2171000,2196000,2253100,2582500,2377200,2401700,2404400,2441300,2881700,2555600,3529500,2629900
233,800,2500,6200,8200,15400,18400,22000,29800,40800,50500,64200,55400,61900,74800,81500,88900,135100,135900,132400,135800,146000,162400,180600,191100,200300,236900,236900,273600,334400,329100,290800,312600,334100,439100,484200,379400,418900,415500,665300,455800,487900,532200,550800,556800,575200,621100,1016600,675300,680400,724700,735300,764400,786900,831700,845400,868700,936600,1422700,981200,968200,1312300,1041800,1169100,1598500,1158400,1226400,1245300,1339600,1740500,1336100,1405700,1413700,1493600,1473300,2370400,1590500,1641800,2301800,1691400,1835500,1801900,1805800,2095800,1935200,2135200,2058100,2073400,2199500,2168800,2204100,2260600,2579600,2414900,2456000,2503000,3111600,2766800,2680900,2643400,2976300
234,900,3800,6400,7400,14300,19200,22600,30600,43400,51500,64200,57400,64100,70700,78800,94100,121700,148700,154600,133500,143900,161800,165000,185100,193600,242900,244200,230600,339600,311500,297700,307300,331000,347800,463100,388700,405600,431000,646800,486300,497600,583000,558100,553000,618800,604800,1005600,664300,680700,710200,741700,923600,797300,808400,830900,873800,887200,1370300,984300,1006700,1511100,1040800,1092900,1238000,1159700,1193900,1223100,1261900,2378400,1325900,1348400,1570500,1451100,1508600,2407200,1555400,1625700,1691700,1689100,1729000,1759000,1854800,1974700,1872300,1972700,2019600,2033600,2085300,2173500,2276000,2772800,2210200,2651900,2851600,2732300,2813700,2531300,2567100,3293900,2976300
235,800,3600,6500,7700,14400,19800,20400,30000,43800,50300,63100,57100,65900,73100,80300,89100,114100,157100,168100,140600,147400,157900,174300,187800,198900,218200,250400,684200,346200,285100,291200,319700,322800,403700,451000,383400,541600,460900,625700,474300,478100,517200,535800,563100,617400,603200,1032400,649300,750100,700700,724900,1024200,812900,824300,846400,872200,903000,1383100,1000800,975600,1424100,1066300,1101100,1166600,1246900,1486900,1253900,1245400,1320200,1326100,1370700,1708100,1460400,1607700,1638600,1569500,1698100,1700100,1739200,1744500,1773500,1786200,1868400,1872700,1952000,1980300,2110300,2420700,2122300,2195600,3812900,3313600,2298700,2494000,2622800,2545400,3725300,3031900,2838100,2626800
236,900,2900,6500,7900,13400,19000,21200,32100,42500,54400,61700,53000,65700,71300,80600,92600,130400,141700,128100,134300,152800,157500,166500,181600,271700,211200,229600,617100,354400,273000,284900,317300,342400,430400,492000,538100,999600,535900,638000,467700,487500,518800,556100,554200,641200,614200,1030000,656500,860300,740600,739300,1111500,785900,950800,853200,874200,893000,1533800,982300,993300,1197700,1097000,1106000,1633100,1151900,1252300,1242800,1535100,1323800,1323200,1376200,1409300,1427000,1476500,1686500,1557100,1693500,2024600,1686600,1733400,1816700,1845400,1832900,1973200,1961000,2091900,2158400,2267700,2404600,2214600,2788300,2574300,2273500,2415300,2393200,2667300,2977300,2706900,3462100,2706000
237,900,2900,5700,8100,12500,18800,19800,32300,43500,54000,63100,54900,61600,74300,81300,92300,140100,146000,120700,134100,147600,165800,165300,190100,259400,206400,231300,364400,340000,327300,290200,308800,339400,491400,473800,814200,493800,413900,474500,459900,482000,505900,785500,554100,609100,610900,1001400,648000,722500,705600,740100,1160200,790800,840700,849400,855400,903800,1451900,963800,995600,2668600,1049400,1145700,1605400,1203000,1183300,1676200,1746200,1301900,1315900,1404800,1427000,1472000,1502800,2249100,1558400,1619500,1876400,2033000,1715700,1809800,2122400,1876500,1895700,1963300,2008300,2030900,2159500,2353600,2317200,2701000,2388400,2331200,2411000,2491800,2453600,2673800,2551600,2582400,2663700
238,800,2900,6200,8100,12200,18700,20400,33500,44200,54200,63800,54800,61900,68000,87000,91200,121100,163300,124900,134100,143000,157100,164800,188500,229300,202700,221800,391300,342700,348700,303600,310700,331700,503700,430700,481100,394900,518600,433900,474900,495500,508900,785000,561500,574500,596000,1076200,725900,711400,709600,735700,1175600,803700,812600,843400,887600,919000,1490200,951400,1000600,1546700,1098100,1093300,1597000,1183900,1207400,1374900,1874000,1339500,1331300,1527600,1405000,1444700,1499600,2289500,1571200,1608600,1657400,1823900,1701600,1745700,1854200,1830200,2006500,1988200,1993400,2095100,2309100,2402700,2648000,2182800,2384200,2304500,2563800,2425400,2480100,2622500,2656100,2639000,2672700
239,800,3500,5700,8200,12500,23100,21200,34200,43400,55200,69100,63000,60500,72400,102500,90900,122600,144300,149300,137500,144900,157400,197000,185700,199200,227600,234300,618600,348300,396500,298000,315500,329400,490900,504200,765000,402200,431500,443000,465700,478100,510700,839200,557500,657800,614100,1018400,664800,661100,718100,726800,966400,787400,820100,858700,884600,1113400,1590900,972400,980400,1342600,1066100,1093000,1625800,1147700,1197700,1243000,1928600,1727200,1478700,1934800,1443200,1453200,1504300,2307500,1577900,1724600,1672300,1688200,2176200,1915000,1804700,1842200,2066600,1963500,2001600,2554600,2115200,2155000,2333500,2251000,2345700,2400200,2371900,2416000,2667000,2485400,2944600,2599400,3051100
240,800,2900,5600,8600,12900,18300,23000,33400,44000,54300,72500,53800,65600,83300,89100,91100,121400,147900,138500,134600,146600,154200,199200,184200,207900,226100,222400,378200,379800,424100,289400,301200,325200,517400,385600,463700,562200,425500,459800,439700,479200,798200,576800,675100,602000,603500,1031100,752300,674100,1069400,725100,772400,779100,869400,863500,883100,1165400,1142900,1032600,1060300,1446200,1100900,1093900,1622700,1147000,1221900,1220600,1744700,2212000,1346400,2051800,1411700,1454600,1508700,2253300,1584800,1622100,1642200,1726600,1852300,1842500,1839600,1852400,1899200,1976100,2000100,2073800,2287400,2179000,2215400,2978000,2396200,2381900,2387800,2847900,3301200,2806400,2694300,3619000,2808400
241,800,3100,5900,7800,44400,19300,22200,29700,55100,54800,69500,56000,64400,70400,94500,87700,128200,146200,145800,135100,158600,160400,173800,191300,198800,209300,229200,549200,375100,360200,293900,300800,337300,490500,379300,370900,537900,461400,577800,457700,491300,826000,546600,561900,595200,589100,1016300,669600,690000,904800,730800,783400,795400,860600,839900,885900,1018800,1186300,952200,1012100,1571200,1057200,1092900,1608800,1160700,1234500,1243000,1394500,1315000,1348000,1465700,1411800,2166700,1519400,2315900,1592000,1585200,1638000,1740700,2392600,1810400,1847100,1978600,1888600,2132700,1977800,2090600,2398800,2155400,2607100,2495200,2404500,2990900,2833500,3351700,2909300,3796000,3879800,2743600,2669600
242,800,2900,5800,8200,13700,19600,23100,32900,41600,55300,63400,55300,64500,71700,107800,92700,134100,151700,149000,132600,147700,160200,169700,181800,196400,211500,298200,362900,360300,338000,288500,315700,327900,496000,363400,369800,478100,431600,474600,481900,568000,685900,527400,625300,568000,603800,1041800,676800,678700,763800,741300,748600,803900,857300,839100,938100,910400,1528700,971300,1000000,1448300,1137500,1096800,1586800,1165900,1179300,1202200,1245300,1302300,1319400,1367400,1409700,1890700,1507500,2260400,1934700,1638500,1657700,1631100,1753100,1984000,1811400,1945700,1886300,1949200,1999000,2022500,2109500,2120600,3159100,2340600,3401300,2312900,2391400,2939400,2665600,3059500,2671100,2682800,2630200
243,800,3400,6600,7700,13500,19200,22600,32600,39400,52000,129200,55900,62900,73700,106100,90700,130600,151800,146900,132500,145100,156100,169000,195500,203700,219400,225500,354100,346100,310100,283700,338600,341700,495400,464400,382100,452000,461200,466800,506000,645500,664700,519200,568600,576100,663000,977200,655400,693900,718000,729400,761800,800500,808300,972200,873900,909400,1264700,1008700,981600,1363200,1150100,1105700,1581600,1157200,1235400,1226100,1275900,1334900,1320900,1369900,1409700,1584100,1471400,2198800,2455400,1608800,1633300,1688100,1745700,1730700,1808100,1858100,2126000,1984800,1992400,2537800,2235000,2303300,2310200,2629500,2446200,2309700,2343900,3151500,2527000,2655800,2606300,2950400,2714700
244,900,3300,6200,8200,14400,18500,21200,30600,42000,52700,62000,55200,61900,72900,96100,91700,133400,167600,120000,134200,154100,154000,181800,189100,202500,214500,227400,313700,350900,316400,286100,439400,320400,516800,361700,398200,400500,430800,522300,467800,535700,570800,525100,549700,645200,596100,1035100,663300,691400,717300,748000,760700,775500,824400,879200,879600,976000,1431900,992500,1016000,1359500,1050400,1087300,1640300,1230700,1211900,1211700,1954600,1615000,1340600,1385600,1444700,1940400,1509300,2169500,2445000,1627100,1664800,1653900,1785400,2378100,1808000,1856500,2150500,1946900,2120700,2012700,2403900,2424100,2399000,2280600,2248800,2306000,2501700,2727000,2526600,2838300,2593200,2658800,2682900
245,900,4400,6200,7900,17000,19900,21500,31400,36300,52700,65700,55900,65100,70800,94700,93000,149400,139800,124300,131900,147900,161800,223200,182600,203400,215400,227600,247200,361100,295900,371400,307300,321300,496200,368500,371900,408900,423200,593700,487000,482300,657800,533100,561600,668300,600400,1025200,663800,703700,705900,746700,1034400,793800,841100,865600,849800,940900,1291000,978000,1016300,1385900,1085500,1097800,1660400,1170000,1209900,1201600,1862900,1561600,1351400,1369500,1560300,1539300,1503300,2299200,2461900,1637000,1700600,1660400,1793500,2570600,2107000,1831900,1904100,1924000,2030500,2033700,2123200,2315400,2236300,2227600,3816300,2383700,2483100,3112400,2627800,3020500,2588200,2616200,3159900
246,900,3200,6200,8100,12300,20000,21000,28800,37200,54000,63700,54900,64300,71800,105900,91500,137200,147500,121000,130500,144600,161500,232000,223900,199700,210300,238500,249700,362300,274200,295500,336400,329100,494100,378000,381200,420000,500400,497900,485700,495400,711300,534600,550500,577800,621200,1025300,648500,788300,706800,717100,933900,801500,834400,842600,891600,914100,1458900,970700,1019000,1447100,1060100,1091400,1630700,1150200,1258100,1249700,1954900,2171600,1352300,1425800,1425800,1453200,1578400,2295300,2421600,1580000,1798300,1841900,1724900,1947900,1828000,1845500,1990800,1973900,2003300,2051000,2069400,2127700,2592700,2376300,2526000,2344000,2413000,3444100,3016800,3648900,3045600,3254600,2662400
247,700,3600,6000,8100,13000,19000,22300,35100,39000,53900,62600,58200,63300,70400,102300,90100,111600,148500,118800,132900,146600,158600,224000,229200,203300,206000,225200,247800,367700,353800,279800,344400,367700,522400,361200,374700,401200,415900,446300,471900,492000,612100,536800,556500,646800,614300,1019400,639500,899100,710000,742600,974000,803800,814100,854500,951700,900900,1261100,969900,1001200,1242800,1051900,1118700,1610100,1151300,1224300,1198800,1930100,1298900,1340300,1372500,1391800,1459700,1484200,1921600,2455200,1643600,1654700,2213200,1728100,1767300,1836100,1841000,1919300,1980100,1998900,2010100,2529600,2107500,2430800,2516500,2254200,2364400,2868400,2918300,2627800,4410500,3148600,3880300,2703100
248,800,2700,5700,7500,12300,17900,20800,30800,36500,51500,64900,50700,64700,70600,94800,88600,103800,147400,134100,134800,142800,158800,218200,183200,194900,211300,225000,239100,368700,362400,305500,324500,333700,499800,366700,382000,418100,428600,481300,471700,499600,546000,630400,727600,579400,595100,1010800,664300,826600,703600,731800,884100,801300,838000,891100,866500,901800,1030400,960800,1012600,1021300,1058000,1114400,1614700,1217400,1335300,1266400,1952200,1311200,1327200,1379200,1432900,1474600,1486700,1613200,2460100,1718500,1632400,2529800,2091200,1797700,1819000,1888000,1953900,1982000,2098400,2051600,2397800,2114900,2195200,2350200,3329300,2645700,2337500,2436300,2622200,2651400,3589900,5975800,2714800
249,700,2900,5800,7800,12600,18500,22800,33200,38200,53200,62900,53500,60900,69600,103600,90500,99300,151600,125900,138300,150100,160600,269700,189400,204000,217100,227000,245500,352200,316500,287100,439500,337000,489200,373400,381200,407900,424000,441700,479900,478600,655300,641500,560800,581700,615600,1020500,657800,988300,687200,718400,791200,783600,825000,862100,903300,904000,1157100,978900,994200,1036400,1055500,1087000,1654700,1136800,1206600,2128800,1940700,1332600,1319100,1934200,1440300,1443400,1519200,1552400,2438200,1669800,1616900,2601800,1797800,1825600,1844000,1896700,1882100,2121400,2000200,2020700,2106500,2153400,2180500,2326100,2272900,2569900,2376600,2536500,2541300,3087500,2558000,3424900,2688400
