Prueba,Tamaño_10,Tamaño_20,Tamaño_30,Tamaño_40,Tamaño_50,Tamaño_60,Tamaño_70,Tamaño_80,Tamaño_90,Tamaño_100,Tamaño_110,Tamaño_120,Tamaño_130,Tamaño_140,Tamaño_150,Tamaño_160,Tamaño_170,Tamaño_180,Tamaño_190,Tamaño_200,Tamaño_210,Tamaño_220,Tamaño_230,Tamaño_240,Tamaño_250,Tamaño_260,Tamaño_270,Tamaño_280,Tamaño_290,Tamaño_300,Tamaño_310,Tamaño_320,Tamaño_330,Tamaño_340,Tamaño_350,Tamaño_360,Tamaño_370,Tamaño_380,Tamaño_390,Tamaño_400,Tamaño_410,Tamaño_420,Tamaño_430,Tamaño_440,Tamaño_450,Tamaño_460,Tamaño_470,Tamaño_480,Tamaño_490,Tamaño_500,Tamaño_510,Tamaño_520,Tamaño_530,Tamaño_540,Tamaño_550,Tamaño_560,Tamaño_570,Tamaño_580,Tamaño_590,Tamaño_600,Tamaño_610,Tamaño_620,Tamaño_630,Tamaño_640,Tamaño_650,Tamaño_660,Tamaño_670,Tamaño_680,Tamaño_690,Tamaño_700,Tamaño_710,Tamaño_720,Tamaño_730,Tamaño_740,Tamaño_750,Tamaño_760,Tamaño_770,Tamaño_780,Tamaño_790,Tamaño_800,Tamaño_810,Tamaño_820,Tamaño_830,Tamaño_840,Tamaño_850,Tamaño_860,Tamaño_870,Tamaño_880,Tamaño_890,Tamaño_900,Tamaño_910,Tamaño_920,Tamaño_930,Tamaño_940,Tamaño_950,Tamaño_960,Tamaño_970,Tamaño_980,Tamaño_990,Tamaño_1000
801,600,1400,2600,6300,7000,7900,15500,12100,18400,18900,21300,24900,28200,32400,98300,57600,45600,50200,60500,60500,117700,87800,79700,85500,90300,98000,112200,111900,119300,205300,135100,142600,150200,158700,167900,176800,185700,195900,211700,273200,259000,235300,247500,255700,266400,481400,290100,309900,310800,325500,338900,579600,362400,381000,386600,401500,416100,439200,444100,456800,472900,487700,503400,555700,549900,553900,574700,579400,736900,1047800,770400,647800,778700,747400,698100,914800,731300,757700,858500,804900,817000,824800,851900,873000,1166100,1578300,1182400,1423100,1049500,1258600,1030000,1634800,1057000,1394800,1226600,1127000,1497900,1527700,1347900,1299800
802,800,1300,2700,6200,6800,7700,15300,12000,18900,17800,21800,24800,28300,38700,52000,62300,45800,50300,61000,60100,115900,91400,122100,85600,91600,97800,117800,117300,117900,218500,135400,201500,150600,245500,199100,175900,194800,196600,204800,417000,345700,235800,252900,257000,267100,479500,298000,302600,312200,324000,356200,638900,362100,376300,389100,506500,416100,431700,443400,465600,634600,484200,511300,662700,544100,546200,585500,587400,908400,1089200,847500,666200,707600,685600,699700,807200,738300,757000,941600,799900,830400,895000,856900,967200,1493600,1707900,1082900,1574600,1448900,1065500,1009300,1479900,1051700,1363500,1105600,1116900,1231200,1530000,1717300,1237200
803,600,1400,2600,6000,7100,7500,15700,12300,18200,18800,22000,25300,28700,52200,57500,62500,45500,50100,55500,60100,95800,158300,78700,89800,90400,97200,168200,111600,119700,218200,148500,174800,150200,191100,199500,176600,185600,237600,205100,393400,437600,235700,248400,260100,267200,479300,289500,300400,313400,333100,347600,615600,371800,381900,390200,400900,428300,469200,641000,459400,553100,485700,500600,975100,532900,553400,560700,578600,751500,634500,974300,654400,718900,679700,703400,778000,737900,750500,780200,999800,807400,828600,847400,868400,1322200,1452500,979100,965900,1225000,1187700,1162000,1866600,1559500,1105500,1212500,1126800,1193300,1178800,1281300,1293500
804,800,1400,2700,5900,7200,8000,14700,12400,18600,17700,20900,24800,29500,52100,90300,57900,46000,50300,55500,61400,94500,76900,87100,84800,91500,97600,187400,111600,119500,219500,135400,144300,150900,264300,167400,184700,185400,194000,204900,395400,376200,235400,248300,257100,266700,482700,291900,303100,314400,324800,336900,602400,361700,376300,392400,408700,415400,473100,551500,458900,614600,492800,499600,828800,536900,547800,571200,577700,610600,852000,693200,645000,713500,848200,699300,762400,736100,1013400,787800,834800,952700,828200,848100,1296500,1317200,907500,924100,1638000,987200,997200,1114700,1841900,1201900,1118500,1825000,1364800,1141200,1446300,1196400,1870500
805,800,1400,2600,6000,6900,7800,15300,12300,17700,18500,21000,24500,29100,51300,53900,60600,45900,51700,54800,61000,95500,78000,78500,84100,91800,97300,225800,111300,118800,210800,136000,142000,156800,212000,168100,176100,195200,196000,205600,214500,372500,235700,245500,263900,266600,495900,290000,302800,311400,326300,338000,750200,362100,376800,390400,399500,414900,429200,516400,457600,581500,815200,592800,815300,645000,550100,562500,590100,596200,623400,629500,647800,718700,738200,811700,738600,869500,900300,957800,789400,817300,832300,1315300,967600,1544700,905900,1146000,1655800,1104100,1277500,1173800,1866600,1100100,1087700,1224800,1114200,1146100,1495800,1187100,1253300
806,700,1300,2500,6100,7200,8100,15600,12300,18800,18400,21900,24700,28300,49200,51500,61800,46200,50400,66100,61100,94200,232000,79700,83700,92300,98800,176000,111600,118900,192500,135100,142400,151900,217200,169400,177100,185900,195000,205700,513100,224000,237400,295200,255700,273900,490400,291300,301000,315300,389000,337300,606100,363700,381300,387900,402700,417100,440800,443400,457300,512100,580700,514700,614300,530900,753600,581700,581200,868200,622500,628700,655100,672700,690200,1075800,730200,1129100,922800,946100,790400,1210300,826600,1029600,878100,1548100,1599000,1697200,1628700,1588600,1015400,1021700,2130100,1052100,1208600,1097500,1123900,1142000,1197300,1595800,2170300
807,700,1400,2400,6300,7100,7600,15400,12200,18600,17900,28200,24900,29300,46400,51300,53300,45900,51900,56400,61000,92200,118600,78800,83700,89800,97500,176500,111600,120200,200200,152300,141200,151400,220100,168200,174800,196000,196500,205500,225800,226000,234400,369400,255800,356200,509000,289300,308700,312700,388700,336900,673600,417100,375600,388800,410600,765700,428800,485100,473400,484500,594000,533200,532800,548000,688200,571300,581400,611700,611300,691400,644800,663700,682900,1043100,729400,735300,792100,1066300,801300,1152700,833500,856800,873000,1568300,1677900,1452700,1864000,1706400,1026900,1084700,1653300,1058700,1462100,1108100,1115900,1406500,1360800,2102600,1211100
808,700,1400,2700,6200,6600,8000,13600,12600,17900,18400,21400,25000,28600,46100,53200,62400,44900,50300,55800,60200,91600,91400,78000,84800,91000,97700,177300,111500,119700,203700,132600,142500,150400,166200,168500,177300,186700,195800,205300,215200,227200,242700,274800,255000,265800,497900,290500,301300,320400,571700,336600,642600,401300,449600,507000,401700,819500,435700,532000,458200,472900,919200,550200,519100,535200,747000,563300,579000,596600,660400,641800,645600,662300,682800,1121400,723600,793800,790000,1156100,790000,902400,828700,854100,863900,1560600,1535300,1594400,1085800,1162700,1212400,1117600,1198700,1380000,1103100,1098300,1799100,2012900,1315600,1877300,1237400
809,700,1300,2700,6200,7100,8100,15300,12600,17800,18400,21700,24800,29000,44200,95400,58400,44700,50300,56300,59300,94100,115900,78200,84100,89300,99200,186700,111200,119100,218600,136300,177800,151400,231000,182200,232000,185500,205400,205500,277400,225900,236200,406700,257100,265700,511400,294400,301800,312300,529700,346900,626600,362700,610100,399800,407000,442500,429400,527500,566300,482400,496600,568700,519600,539600,561400,576000,593100,595900,626600,628700,652000,670300,707600,957600,715700,741800,764600,786300,797500,834100,833700,907800,864600,1537900,1054600,1443800,959100,1001300,1304500,1369700,1361100,1068200,1144500,1106300,1220500,1706000,1214900,2029800,1233600
810,700,1300,2500,6300,6800,7600,14100,12300,17900,17900,20500,24600,28000,44000,40900,41300,47100,50900,55800,61600,94300,90800,79100,84500,96000,98100,179000,112000,126000,218900,134100,189400,151900,300400,168800,177400,188600,195300,212300,301400,261400,236900,286100,255500,265400,510000,290100,301300,314100,447100,421500,400700,363300,632700,389400,402300,432800,436700,445300,546000,482600,505800,515300,517600,530500,547400,563400,577800,1340200,610800,729100,646100,664000,782100,699300,713800,837200,749700,812600,788500,815000,990100,939600,871900,1583300,1116900,1353700,967500,1157300,1013500,1054000,1868600,1365300,1100700,1103200,1164000,1143700,1312600,2132400,1445400
811,700,1200,2700,5900,7300,7800,14800,12900,18500,17700,21100,24800,28300,45500,58400,41200,44900,58900,55600,62200,168000,91200,78300,83900,91400,97700,178700,111000,120000,217400,135700,142500,158000,158800,168100,174700,186900,195000,269200,373000,226500,235900,247300,257800,277600,498000,290200,300500,391100,394200,337600,352100,364000,550200,386600,406600,494200,426600,452600,457800,482100,495000,505200,527000,528500,546700,571800,579500,683100,617700,976500,648100,664400,681600,703000,730300,744000,752900,772300,1388100,812900,1120300,1702900,866000,1238200,949600,1025600,982900,1080100,1053700,1086800,1767100,1941800,1076500,1097600,1191400,1155700,1337100,2097300,1531100
812,700,1300,2700,5800,7100,8100,14800,12500,18300,17900,21100,25100,28300,46800,44900,41100,46500,50200,55600,60900,84300,91400,78400,83100,91400,96700,181000,110600,167900,204100,134800,142800,149900,208600,168300,175900,197100,299400,241400,375300,261800,302100,247100,264900,278100,496900,290900,302000,529200,324300,337600,363200,364700,530800,388300,401100,502000,432000,528600,469000,473000,489100,630500,516100,533600,559000,562400,589700,594900,912100,776400,700100,672700,687700,795300,834400,732400,758200,783500,999900,809800,881700,914300,1130300,1634000,917700,1046200,978400,1294200,996000,1045900,1871700,1946500,1083800,1103500,1190100,1184400,2015100,1974700,1241600
813,600,1300,2700,6100,7300,7700,14200,12500,18700,17700,21200,25100,28400,45300,59100,40500,46400,51100,55600,61300,67500,91200,86400,84500,90400,96900,180100,112400,160600,198600,134400,142900,150200,196500,177400,177200,199400,217400,204500,376300,270700,252600,247200,255300,268100,495600,289100,301500,573000,323600,359700,353500,369100,451100,388100,401300,449400,428900,457000,455600,479200,490100,544200,619300,540000,548300,795000,577200,610600,667800,874900,645900,663200,683600,753600,740800,740500,752800,863500,818200,806600,857100,880600,1185000,1435900,1013900,1074900,1138200,1160200,1010200,1421400,1880400,1832100,1076300,1309900,1127500,1302000,1355400,2197800,1320700
814,700,1300,2600,6200,7100,7800,14500,12500,19300,17900,21600,24300,28500,46900,60400,41800,45300,51500,56000,60600,68800,90500,80100,90000,90800,96800,212300,111000,119600,213300,133700,142800,150400,230800,168700,183200,213400,267100,203900,373300,271600,278300,264500,256500,270400,478900,288500,308700,465900,626500,604200,351400,363500,411500,397500,410200,417100,428700,444700,457900,479900,492400,540700,533200,530000,547400,657500,576700,594800,656100,859300,678000,754200,680500,808600,715000,742600,879700,786200,793400,814500,823800,860900,937400,1633300,998500,942700,1309100,1826600,1096700,2152400,1907100,2226800,1080200,1406200,1130500,1203000,1357500,2111100,1248400
815,600,1300,7900,6300,6800,7400,13300,12600,18400,17900,21700,24900,27700,48500,156600,40200,45300,50200,56100,61600,65700,91400,78800,83900,90200,98500,123700,112300,119100,219900,177400,144100,150500,160800,170500,178100,195000,232300,245700,393200,268100,298300,248300,255800,268300,490300,289900,302600,312400,394400,575200,350300,363700,376900,389600,403800,416200,433000,453100,461300,483200,678300,513600,517800,532700,550000,578200,637100,595500,611800,719900,689000,834700,681800,763200,714000,740300,750500,784300,858600,810900,828000,917700,874000,1646500,933900,925600,1018800,1641700,1045900,3667700,1896700,1709800,1077500,1111300,1131400,1150800,1535200,2087900,1537100
816,500,1400,2600,6000,7200,7600,13200,12500,18200,18100,21600,24800,28900,47700,50600,40800,45800,52000,55400,61000,81100,131900,79100,84500,90200,97200,125200,111000,117400,216200,165700,144900,151700,157300,169200,176400,226900,305300,205400,373800,257300,235700,255600,292800,268400,480500,296900,300500,311800,326600,534500,351300,360300,383200,389500,408100,425600,430500,503600,456700,473600,531200,574600,603100,540500,556100,563100,577000,602500,610900,924100,656800,696500,796500,720400,724400,735400,946100,770900,956500,978100,836800,1065800,969600,1360000,1249200,934500,992500,1116000,1153500,1891900,1855700,1607900,1078700,1220000,1323200,1141900,1244300,1660700,1308800
817,600,1500,2700,5900,7300,7800,13600,12200,18700,17900,21800,24900,28900,48000,51200,40900,45300,51000,55600,61900,67300,72600,79900,85500,90800,98000,126100,111200,129400,211600,134500,142100,149800,158800,169300,175200,187100,209700,204200,374600,331400,237500,245000,258500,269800,493700,288800,302600,315400,324000,382300,352300,363400,392100,389100,402400,415800,433600,481000,456800,478500,510600,502800,520000,574000,549200,566100,593200,594500,723400,804300,648400,694900,959400,704500,712300,740500,778900,778700,1231300,878300,940000,908300,1050500,905300,931100,929600,1066900,1364300,1126500,2852500,1888100,1259700,1107800,1130200,1131200,1151400,1912300,1197500,1614500
818,700,1500,2600,6100,7400,7800,12800,12500,19300,17600,21900,24400,29700,46900,49900,40400,46400,51800,55200,61500,67400,72700,78200,84700,91800,106400,126200,111600,119100,196500,133900,143700,155100,159200,168400,178600,186000,212200,204200,373400,225900,249200,257600,257500,304300,489200,290000,302300,322400,352200,339900,358900,363100,377600,627700,403800,422800,430600,442400,454500,472400,605400,581000,532100,563700,548100,637800,578500,597300,1230700,662700,745800,721600,797100,696800,718500,744200,765700,770600,869200,912100,1044400,854700,879200,1022600,921300,937700,1129500,1255000,997600,1923000,1880100,1066900,1079900,1097800,1217700,1143100,1928900,1196100,1743400
819,600,1300,2600,6300,7000,7600,15100,12200,18400,18200,21800,24800,28600,47900,48300,40600,45800,51100,55900,59200,67100,72500,78400,84600,91600,98400,149900,111500,118600,216000,133500,142400,151100,170800,191300,178700,188100,252400,271600,372500,226900,263200,246600,255300,265700,504800,290200,301900,312800,325500,339300,350200,369700,382400,561500,406400,417300,436100,455100,464700,492900,627000,615300,520000,529200,554800,578000,588100,1356500,848400,775100,1022500,695800,882000,701300,725700,741200,772400,789700,908500,950500,830100,850300,866200,1007200,928100,950100,947000,2053100,1725700,1326200,2043200,1061500,1071800,1106200,1188900,1293700,1254300,1331700,1623200
820,800,1500,2500,6200,6900,8100,13900,12900,18400,18800,21400,24200,28100,52400,50400,41000,45100,51400,55400,61700,65800,81900,78300,84100,90900,98800,128600,117300,117900,209200,135300,143700,149400,171300,167600,277300,184000,246300,316600,383300,265400,254800,245000,349800,266600,498900,290200,306600,312700,327900,339500,480500,364400,374900,897800,400100,623100,429000,451600,454400,472700,598400,544000,746500,542300,549600,577500,676400,734200,630900,836100,718000,673900,1030600,704100,716000,735000,764600,777100,845600,976000,837900,1029800,1031400,910000,905600,1279000,946000,1136900,1006700,1537800,1768200,1117300,1077500,1092300,1122200,1887000,1192500,1224500,2755200
821,600,1400,2400,6100,7100,7900,13100,12300,18600,17700,20900,25100,29300,53800,49900,41200,47100,50700,56100,61200,66400,72400,79800,84500,95700,98000,104400,110400,118200,206800,134000,144200,149200,159200,201300,205600,187300,291500,291300,374500,224700,238400,244000,909300,266400,495600,289900,303800,314400,326600,338000,487700,604200,378300,644900,479600,415300,434200,442200,456100,480300,548100,512100,517700,560800,548200,561800,1036900,734300,625500,624700,697900,664000,767600,696400,720800,741000,753600,818300,803400,842700,827000,863000,868700,900300,1065500,1133100,1262400,1137500,992200,1562000,1113400,1070900,1683000,1103500,1245900,1302300,1192800,1213400,2514800
822,600,1400,2400,6300,7000,7800,12500,12600,18700,18100,21900,25100,28400,49300,49200,40300,45100,51200,56600,59900,66400,72200,78500,84300,91500,98900,104800,111900,134400,219200,133100,142400,151900,159900,213700,177300,201100,211000,283400,374200,227800,235500,246500,430500,268900,498200,422000,300200,311800,326300,337100,571400,586200,377300,650000,454600,416700,428700,450000,458900,473100,493500,572300,544600,599300,546200,571100,1012900,620600,611800,637300,875200,663900,696600,778700,838900,738900,759400,779700,868800,829100,836800,869800,873000,887200,959900,1198900,1022300,1251000,1245200,1435300,1064900,1050300,1250200,1092800,1819500,1512200,1494400,1243100,2300400
823,600,1300,2500,5900,6600,7900,13100,12500,18500,19000,21900,25100,28800,48600,49800,41200,45400,50500,56000,61300,66400,72100,79100,84400,90700,98700,104500,111500,122700,199900,148400,150200,151400,159200,179800,175500,185000,249200,205400,374200,225200,247100,251900,771200,265600,510500,350100,301500,311800,327200,550300,412700,362500,374400,645300,410200,433000,430100,443000,484000,539200,487200,513500,531300,544000,554700,563800,934100,594300,620600,637600,693700,668500,692800,753500,967600,739000,751500,769500,940900,917100,828500,858700,865400,895100,993700,938200,953900,1157200,1291100,1099900,1735800,1057700,1335700,1100800,1329100,1365700,2136800,1193100,1606900
824,700,1400,2600,6300,7300,7700,13500,12500,18800,17800,21100,24600,28800,51700,48700,39900,45400,51200,55300,60400,73100,72200,78200,84600,91900,98100,104800,110900,119100,209600,135000,142500,156400,158500,192900,310600,185600,213200,204400,372500,337800,247600,244900,416100,265300,490600,346700,299700,318900,350400,674900,349500,379000,419400,632100,403600,415500,432000,677200,528000,475200,493400,514800,535000,530000,546700,563100,1028200,629200,612700,628000,681300,664300,986200,867500,745100,733900,854400,769800,790300,1370400,826600,856800,865600,1700000,1542200,950900,952700,1226600,1032100,1111600,1890300,1052800,1176700,1099000,1142700,1307900,1885300,1185900,1355600
825,700,1300,2600,6300,7200,7800,13400,12700,18400,19000,21100,25800,28700,52300,50400,41200,45600,51600,56600,62000,74300,72100,85700,88900,90800,98400,111500,110000,131300,230300,134700,143600,151700,159300,169600,367300,234300,206700,565600,432800,223500,235200,248000,578000,267000,487700,369900,412900,314400,326000,483200,374300,363900,375500,473800,415500,428100,425500,700300,458300,485900,487400,539000,517900,533500,546200,568700,1049500,617700,614100,636400,645500,1088500,771800,1094600,727100,743600,841100,774800,798700,1089800,834000,855500,873000,1454900,954800,924100,949300,1021900,1010100,1039000,1901900,1070300,1231400,1408100,1165000,1173200,1379600,1193800,1303900
