Prueba,Tama�o_10,Tama�o_20,Tama�o_30,Tama�o_40,Tama�o_50,Tama�o_60,Tama�o_70,Tama�o_80,Tama�o_90,Tama�o_100,Tama�o_110,Tama�o_120,Tama�o_130,Tama�o_140,Tama�o_150,Tama�o_160,Tama�o_170,Tama�o_180,Tama�o_190,Tama�o_200,Tama�o_210,Tama�o_220,Tama�o_230,Tama�o_240,Tama�o_250,Tama�o_260,Tama�o_270,Tama�o_280,Tama�o_290,Tama�o_300,Tama�o_310,Tama�o_320,Tama�o_330,Tama�o_340,Tama�o_350,Tama�o_360,Tama�o_370,Tama�o_380,Tama�o_390,Tama�o_400,Tama�o_410,Tama�o_420,Tama�o_430,Tama�o_440,Tama�o_450,Tama�o_460,Tama�o_470,Tama�o_480,Tama�o_490,Tama�o_500,Tama�o_510,Tama�o_520,Tama�o_530,Tama�o_540,Tama�o_550,Tama�o_560,Tama�o_570,Tama�o_580,Tama�o_590,Tama�o_600,Tama�o_610,Tama�o_620,Tama�o_630,Tama�o_640,Tama�o_650,Tama�o_660,Tama�o_670,Tama�o_680,Tama�o_690,Tama�o_700,Tama�o_710,Tama�o_720,Tama�o_730,Tama�o_740,Tama�o_750,Tama�o_760,Tama�o_770,Tama�o_780,Tama�o_790,Tama�o_800,Tama�o_810,Tama�o_820,Tama�o_830,Tama�o_840,Tama�o_850,Tama�o_860,Tama�o_870,Tama�o_880,Tama�o_890,Tama�o_900,Tama�o_910,Tama�o_920,Tama�o_930,Tama�o_940,Tama�o_950,Tama�o_960,Tama�o_970,Tama�o_980,Tama�o_990,Tama�o_1000
11,400,900,1400,2400,3800,6400,18500,15300,14200,14400,14600,17400,20500,31600,29500,31000,31400,42500,54900,70700,46400,75000,82700,106000,101100,90700,123600,83100,99500,124000,135400,128200,126300,134700,110000,156100,166100,129100,157100,133800,132900,169600,193000,155600,184800,166300,265800,175900,322000,252400,218700,209400,327300,247300,298100,331900,256400,301400,347200,335100,348600,722900,408500,360500,361900,439300,412200,542200,584400,439700,478100,414100,514600,526500,416700,465900,459100,475900,477600,557100,589500,562200,696500,914600,581400,585600,930700,607100,687300,777000,806200,665700,773200,806900,869000,939100,843700,860600,859000,1219300
12,300,1000,2000,2900,3900,6100,16300,14100,13600,13900,16500,19200,22300,29700,28800,35400,32500,40400,50700,66800,47400,70400,92300,89600,74900,86300,116000,78900,101500,127400,137100,127600,134300,134000,119900,161700,166100,127400,150300,158900,134200,183200,192700,157100,194800,168300,271500,175000,334700,236600,204500,208700,315000,242700,306400,302600,254100,290000,329800,310900,370700,720000,429400,362000,365400,412500,440300,515700,569400,461500,507400,396200,518900,537900,439200,466800,473500,485700,485100,525000,557800,541400,678700,840900,575800,583200,718700,595900,610800,783800,780200,681200,779600,962800,864800,1040500,865500,834900,836100,1182700
13,300,700,1500,2700,3700,7000,14500,9800,15100,13800,17300,20600,19200,33100,28100,46400,38000,42800,56100,71200,50500,75800,80600,100200,80700,87100,113400,81500,110800,141400,135400,144200,131500,137600,123800,158600,169300,131500,151300,132400,137600,178600,182200,158400,204700,170200,257800,186000,345900,242400,210700,198100,330000,240600,306700,307500,256700,301600,357700,315700,343700,719400,412200,357700,387800,707200,436900,510800,590400,458200,506600,412700,544800,549500,433600,449100,470200,453600,476800,551300,580800,527500,696000,712600,578600,570900,738900,604600,610100,789500,782000,643000,749200,810300,892100,710100,2012200,865600,840500,1175800
14,300,700,2300,2300,4100,6300,11900,12600,14000,14600,17400,19700,21700,37900,33500,38300,37800,40300,51000,61600,51700,73400,79100,95700,90100,93600,107000,87200,96600,127400,138300,130100,130300,136900,132300,163800,165900,133900,159300,132100,134800,176400,183900,154200,181800,163000,265800,168200,324700,255200,209400,209800,326100,245600,312800,308800,254800,292100,326700,330600,355200,669700,424800,357900,369400,439600,407800,525000,568600,415600,499200,433100,549900,542300,425700,461700,455200,467900,482300,563800,573700,542000,641600,617800,580800,600100,736300,607300,592700,756500,785300,659800,757900,793900,886900,721300,1885000,832800,851300,1138300
15,400,700,1900,3000,3400,38900,9700,13100,13800,13700,16400,18100,20900,33800,27900,37600,37800,41400,54900,71100,50200,79500,82100,98100,122100,82000,116100,84700,89300,125100,129600,130000,139200,160700,115000,152300,164900,128000,153300,125700,137800,167100,192700,152600,185700,173700,256300,177500,331900,251000,213000,199700,333700,248200,305300,315800,252900,299900,326300,306400,344300,718200,604500,413700,374400,431100,398900,451700,632500,436600,514600,517100,538800,540700,417300,457700,443200,466700,488100,570300,583700,535600,660700,632300,565800,589000,761800,616300,625400,797000,810500,668800,748200,1162700,875200,754100,1840300,849700,852300,1140500
16,400,800,1700,2900,3600,8200,9400,14900,15300,14900,16100,18900,20300,32000,29600,46200,36600,42000,57500,75400,48200,75600,89000,102900,102500,80500,104200,78000,101200,120900,134600,148800,140500,181500,107400,154700,160100,133300,155300,133400,138100,179600,184900,166200,180000,162800,270500,180500,315400,250600,205300,204500,326700,230100,311000,319000,244100,295800,329300,401600,343100,666100,406900,368500,371600,416400,387400,547300,588800,448900,489100,402900,534800,525100,437800,434200,463000,454500,473500,571200,558000,530800,687600,629200,570100,572200,714900,688700,619500,1077300,796600,670300,726900,788700,853000,737200,1577500,801700,844800,1131800
17,300,1100,2600,2800,3700,10900,12600,14100,14900,15200,15600,18400,19000,31600,26800,46800,42600,39700,52400,61900,52600,80600,78800,98300,109900,86700,119200,83900,103500,127900,131400,127500,137900,143500,103200,153400,163600,128600,156200,129400,139800,179000,188000,148900,195100,169100,265100,175300,343900,250000,209900,199400,317800,244000,307700,303600,249500,295000,378700,319600,366900,696500,412000,609700,373400,458200,408200,573300,579900,441700,490100,407200,504300,537300,450300,467200,474900,480900,478800,559600,571400,522800,683000,634300,570400,590800,730400,750000,634200,625200,761800,683000,738900,754900,854300,750700,1562100,845000,843900,1174400
18,300,1000,2100,2800,3400,9600,10000,15900,13600,13600,16600,17500,20600,26600,29400,42100,45400,41900,53000,55800,47800,73400,134800,93000,105700,89300,125200,82900,107200,122400,124700,127800,128600,143400,102700,154000,168800,123200,160100,130700,141600,169600,181300,156300,187700,169000,228300,168800,806900,238400,212200,211700,325500,235500,305300,324200,257900,284200,386900,611000,339100,736900,413300,396900,348100,410300,412100,545600,567900,439000,481900,405400,535200,550000,435200,457800,466300,471700,471300,540000,571400,505500,673700,620600,578700,583000,725100,580400,591100,613100,781500,678900,760400,767300,851800,744000,1517000,858700,859500,1176000
19,300,700,1500,2600,3600,6900,9300,12000,14300,13600,15900,19800,21600,28400,28800,40100,40800,44200,54000,64900,52900,85000,91100,94900,102300,83500,119300,86200,111200,136100,128300,141900,135300,132700,103500,171200,162700,125600,154000,137300,159500,178700,173300,150300,180300,169100,220700,181400,528300,254300,212200,222100,320200,231400,322000,320300,244200,287800,402900,327400,363600,667600,398700,406700,448300,393400,402500,537400,627200,420100,509800,405800,532800,522800,439000,467900,464300,460100,482600,552000,572800,504100,703500,639500,554900,601600,718300,602900,612100,640500,820900,647400,751100,776500,854600,754800,1370500,867700,880000,1159000
20,400,700,1500,2700,4000,7200,9300,11500,15300,14700,14900,17900,20300,29700,29300,40000,38700,44800,53400,76200,51400,81500,83700,92700,86800,90700,113600,85700,118100,124500,137500,140200,141900,138700,98400,159800,162200,142600,163800,129000,188200,178100,183800,147300,188600,171900,209800,175200,224600,254400,213000,196900,342200,248100,341700,304700,258600,293400,352600,316000,332100,737700,404000,386700,780800,386800,406600,519800,586000,442800,495300,409400,556000,432300,429700,467000,459100,477000,476300,530600,575200,504200,675200,629400,557400,587600,737000,599100,608900,636600,807000,2341400,770300,766200,871500,716600,1440200,854600,857900,1163500
21,300,800,1700,2400,4600,5700,8000,14000,13800,13400,15100,17900,21500,28600,28700,41700,35700,41500,90000,63000,50700,76100,84400,94200,91700,82900,118900,90500,104900,126800,139000,126800,137900,143500,96800,158800,169400,128300,160600,120400,148800,179500,183700,162800,188200,166800,218400,191700,231700,255200,210200,201600,320200,239700,334600,333300,255800,296000,342300,329200,339800,733500,400800,418600,452000,394100,401000,502300,577400,442500,485300,411300,544400,424800,452600,454300,460800,487700,475400,535100,574400,538000,1284700,638700,580600,585100,736600,588200,604700,716600,794600,1080900,1270300,753100,847900,732300,1399300,808400,946900,1169900
22,400,800,1300,2800,3700,6600,8900,12600,15900,14800,17000,18700,20300,27400,24500,38700,34200,41000,65500,71200,51400,76600,80400,102500,97100,83400,111300,93100,108300,127100,116900,147200,142200,136000,104300,150200,164200,129100,152900,130800,132500,177700,185600,158300,189300,162500,215400,182900,222200,249700,225800,212800,333200,229000,308800,311400,259000,299800,331700,309400,348700,712300,392700,369600,465600,382700,401000,491800,602500,421300,504600,394900,541700,428000,461200,456400,472400,465600,474300,552700,557700,543800,733800,609900,568800,587900,707600,585000,595000,711800,795200,1144100,688000,782200,878500,713300,1399700,856600,938600,1184400
23,400,800,1500,2700,4300,11600,7800,13300,14700,14700,16800,18000,22600,31500,26400,38300,35600,42600,50200,61400,47600,80000,88200,89400,103900,94600,111400,91300,97700,125700,129500,122000,143000,132700,101900,160600,159400,142900,158800,125300,140300,175300,187900,151500,181800,174400,221000,178300,281000,239400,208500,217900,328500,242800,307700,314200,257000,282200,341200,305600,338500,716400,398400,342900,494900,383200,400600,515300,612700,436300,512500,401300,536100,410300,453400,457100,1132300,469500,481600,558900,547700,525600,689900,597400,559800,598600,729900,590200,620700,708000,832900,1170100,652400,773100,1406500,723400,1321000,1072700,865500,1156600
24,300,900,1700,2700,4000,8100,8500,14700,14400,13400,20600,17900,20400,27900,29100,39700,41500,39800,52700,85200,51500,79400,79400,85400,94800,86300,138700,91300,109100,134600,142800,122600,132000,137900,104200,157500,166400,206000,145700,126200,139100,183400,182400,158500,175700,197300,223000,173500,217700,249200,214400,200400,327100,231200,309600,313200,259400,294100,335100,320900,364100,583100,402000,322200,472500,403600,416800,529400,590200,442100,470900,414400,522200,415100,431700,460600,492000,476300,497600,586400,598100,522800,649200,636800,565200,581000,713500,592300,610300,706800,1159000,862000,684900,746300,838400,718900,1223200,770600,887100,1189700
25,300,800,1600,2800,4200,6300,7300,13600,16500,14700,20400,20900,24000,26700,31000,40300,40200,39100,51100,124300,50100,70100,109600,91300,95700,85100,102800,89200,94600,127600,122300,146300,136500,145400,96200,154800,164500,265100,179300,133700,130200,183500,184200,158200,185900,177700,215300,183500,203500,265700,217900,201900,320100,237700,298600,331600,239100,293300,344400,311100,496400,552900,391900,328400,485300,393900,404100,520000,610400,438600,798800,400700,500600,432900,426300,454500,449700,485000,475300,552300,570300,536500,682800,627300,571300,596300,723300,604500,626700,707700,816800,777600,672100,764000,883800,724200,1213600,747900,911200,995700
26,300,700,5600,2500,3600,9300,9700,13600,14000,14900,16000,18400,18800,27700,28700,39100,41000,42700,49500,104300,46600,81400,77000,89700,83800,90700,116300,89500,94600,120900,133100,132200,147800,145800,102000,155900,159500,238300,205900,135200,142100,175400,184500,156300,188200,175400,219600,178800,207000,249000,196200,215000,301900,246200,297600,304500,251500,296400,342900,321100,309300,542400,397800,331900,422200,420800,389500,515700,588200,434200,558500,402100,536600,439000,419900,444800,446900,481900,497500,529900,576600,543300,710300,619200,556800,569600,736100,613800,609100,717600,790300,787500,655000,761700,843000,749200,1231500,725600,757200,865600
27,300,1500,1900,2700,3600,9200,9400,12800,13200,15700,15900,18000,20500,30700,27300,35900,37600,38800,65200,50700,51000,77700,91100,92600,93400,80100,119800,92800,98900,126100,138100,131600,138300,144000,102300,164800,168900,219800,180400,129000,141200,176100,188900,160300,191600,177000,208100,174500,202200,256000,201600,203400,335300,231100,308700,331200,253400,302100,331900,328300,297500,570900,389000,330500,409400,410900,411800,538600,579600,440000,467600,384800,1239500,407000,427600,446800,473900,468000,483400,588900,564500,521400,691000,632000,618800,587400,717700,595700,603700,705900,806800,854300,650700,780700,858500,728700,1254300,752500,734000,913300
28,300,600,1400,2500,4200,7400,12900,20700,14200,13100,15500,18300,22500,26700,29900,41000,36600,43100,61600,83500,47500,105800,90800,93800,103200,94400,114100,95300,97700,127400,143000,136400,148300,137200,101700,160900,169700,261800,180600,128700,141400,189000,191500,147800,169400,155400,223500,177300,219800,244600,207100,216900,322800,249800,313400,315500,242200,298300,335400,318400,337100,541500,404500,320300,406700,410500,405600,514300,605700,431900,468500,406400,442900,720100,429300,480400,472700,481700,506300,550600,599700,523500,716400,615200,635800,562700,735100,602700,591200,711600,795000,1150400,658700,756600,874800,739700,1072800,773600,771700,877800
29,600,700,1400,2500,3800,9100,9100,15500,14600,14400,18000,18300,20900,30100,29000,40500,36500,41900,57600,84800,48700,96000,75300,94700,85600,81000,116000,93200,122100,133400,136600,138500,145200,132500,99000,150700,158000,243200,163500,134700,140400,175200,173200,152100,185800,168800,215800,230800,213600,262000,202400,213100,322300,244800,302700,312200,253800,285300,360100,309200,395800,537000,412200,329900,403300,383600,402900,420800,581200,458800,438800,409400,527400,413700,424500,569500,467000,466000,449700,544500,555400,605600,679200,647300,619500,564100,724200,618900,605200,718100,778100,860600,664000,775700,874800,738200,1064300,745200,790400,966100
30,400,1100,1500,2800,4200,8500,9600,15100,15200,14300,14800,19900,21000,27000,28100,38500,33400,40400,58000,79600,49800,72700,74600,125800,85800,93000,105000,86300,108800,128200,146500,129700,143900,143300,97200,164500,167500,234200,180700,131100,140800,184000,190400,158300,196400,166400,204300,211600,207100,250500,201800,201600,325900,235300,300900,342100,246200,349600,335300,309100,350300,548900,401800,344800,420100,390700,402200,413400,618400,777800,441700,402500,494600,398200,421200,473500,469100,1153300,524500,539500,543400,602800,702100,625300,666500,581000,811400,623400,1160200,704600,805800,762600,699600,768900,875200,736100,1068300,751200,780700,937300
31,400,800,1500,2700,3900,9300,9400,15100,13700,13700,15500,17900,19400,26800,28500,34000,34600,46200,48700,78000,50400,70500,77300,92500,92900,89600,124800,86100,100100,118800,133100,132900,152600,148100,107300,162300,162500,283600,182200,131100,134700,187000,181500,157200,180000,173000,214600,270900,216100,246200,206500,216400,327700,236100,307300,462600,257800,311200,336100,316400,328200,527800,403700,327700,408600,395100,423800,429900,577600,1134700,455800,395800,477000,422100,431500,448900,448100,752300,974300,546400,595700,617800,719000,604200,630400,588200,737800,603500,724100,672400,832100,750800,650900,771200,866200,836000,1199200,760800,770300,877900
32,300,800,1500,2400,3500,8300,9700,15800,15200,14100,16400,17500,21500,30200,31500,33200,38100,42700,53000,63500,52100,82000,73300,102400,87600,79400,120500,98500,131700,129400,161500,133400,135100,150800,104600,157600,167700,220800,173900,127200,136000,189000,178600,149700,185200,166200,224000,263800,212600,239000,209800,211200,328200,238800,305400,336100,250300,294100,312700,315000,378900,542200,396600,328300,416400,379600,417500,413500,581600,469000,452300,416900,482700,406900,426900,471000,455100,564800,615200,568100,730100,935500,693500,614500,642400,576500,684200,592300,683400,684000,830400,743300,674500,773900,886000,1155600,1154700,771800,771300,1135600
33,300,800,1400,3000,3300,6600,10500,11700,14500,14200,15400,19000,21300,29000,28900,33600,36200,42400,52300,62500,47000,82600,80200,91800,92800,92200,111200,92700,105400,133100,176800,127000,144200,137800,101300,157900,164400,225000,182300,129900,147400,180100,180800,152100,188300,169800,217000,260700,212100,247200,213900,205600,324400,237300,295200,331300,253900,365200,351500,308800,329900,552800,406000,341500,391200,411800,406900,407100,578100,465300,457600,421900,480000,424100,438500,442600,454800,533200,592800,566400,764300,617900,705200,637300,622000,591100,595200,561000,683500,740900,811600,782500,678800,752900,1484700,911300,1046700,747800,774400,1186200
34,300,800,1500,2500,4300,13200,9700,11500,16000,13600,17500,17500,20600,28800,27100,40000,32400,43900,54400,64100,51800,83200,116700,96200,88300,183900,110700,92400,93500,131200,158400,129900,120700,150400,103000,159500,164200,233900,179300,126900,137700,183500,195100,153600,189100,169900,216800,269700,207500,250400,204200,206900,330900,242800,240100,278300,261000,293000,336700,312500,368000,543900,412000,322200,416900,378400,400900,417100,589900,443100,446500,399200,500600,416100,440800,443000,475100,518500,604000,565300,738700,624800,696400,668300,924000,721800,572200,626000,728200,696400,793200,729600,695100,1492300,823700,919500,1041300,768100,747800,1215700
35,600,800,1500,2600,3800,10000,9600,14600,17300,14200,15800,17600,21500,31100,27500,54700,33600,43300,51600,68500,45800,90000,89300,94300,92400,100900,120600,123200,102700,122700,118500,133700,128400,137800,102000,154900,174000,229300,182300,128500,141200,185100,180400,155800,189600,173700,225800,266400,202800,246300,205600,201600,338300,242600,243200,293600,247700,302400,345300,325600,341200,532500,413100,334500,407100,374100,397400,424200,588800,451600,440900,416100,462100,423000,428900,465900,478600,557400,620600,718800,756700,616000,669500,681900,825400,560100,582000,620700,708500,680800,791800,760700,659700,807000,797900,889800,1065900,756500,802900,972900
36,400,700,2000,2800,4000,14800,9400,12000,17400,14700,17400,19800,21500,27200,26800,33600,36400,40900,51000,74500,49400,83200,92200,119700,89700,94800,130400,113700,98000,131800,121300,127400,132300,130800,107200,173300,156400,235300,150800,125200,133100,179500,180300,222500,191300,160100,209200,264300,223800,241500,205000,212100,323100,238800,230300,330500,253600,291100,331900,311200,324900,546200,397500,354000,429000,425700,399300,417800,613400,433900,454800,402600,485000,408700,436100,467900,473400,530100,618900,506900,747400,599200,683700,618500,748400,584600,591200,626400,670700,691900,822300,756400,681600,767400,808600,884700,1062500,772600,713900,772500
37,300,800,1200,2700,4300,9400,8900,12700,15400,13400,15400,20000,20600,30200,29100,33900,45600,42300,54600,91400,46400,66400,84900,91700,94400,87900,109700,83100,112200,122300,114200,130100,119300,124400,106700,149600,152400,234400,127700,132000,137700,183900,172900,234200,187200,172800,195400,267600,196700,255600,215500,199700,324500,232400,243700,297800,249800,332300,323500,307100,375300,542300,403700,330900,409100,398900,401400,410400,559800,441500,464900,434800,505600,404500,516600,463800,469900,512000,585200,484000,750800,593600,717900,557400,730700,564400,572500,585900,687200,954300,805600,768000,702800,775400,807900,901400,1055700,721800,748000,790500
38,200,800,1500,2900,3900,8100,13600,11600,13500,13900,16600,18600,20700,29700,29300,30800,45500,41400,58600,90900,47800,76100,85500,89300,84500,83900,118600,99100,114100,137100,120300,140800,127400,139500,102600,152000,166000,231500,137500,126000,140900,201600,186000,230100,181500,170000,216600,269300,240500,462100,213900,216100,329500,233900,246500,305700,260800,307900,321600,321500,303000,565700,388200,331800,405800,388500,410900,398200,607100,435900,444000,473500,485200,431400,638900,459500,460600,531600,598300,478000,768500,574900,676600,536100,698900,568100,578300,600700,690600,999000,777000,740500,676600,782700,792900,893700,1054700,772500,756900,763600
39,300,800,1600,2700,4100,7700,8900,12300,15000,15200,16900,19200,20000,25100,29000,35400,35100,43300,50600,54000,49100,78900,83600,100500,81400,89500,116100,88200,104100,133300,118200,121400,118200,167900,104200,156200,166300,234600,153300,136000,141000,225900,183200,240000,194200,175800,218000,263300,239900,350200,215100,218400,319400,246600,253500,299100,259900,579000,348100,320200,370000,547100,397000,326300,419200,390200,506500,419300,601000,444700,438900,448300,487300,500800,430500,464200,450000,674200,615300,487000,777800,587700,674300,532700,734900,572600,582600,598200,684700,727700,798300,759500,690500,766200,796700,891500,1061100,753100,725400,788800
40,300,700,2500,2800,3800,7200,8200,11200,14500,13300,17100,18700,21800,29600,30400,33100,33100,39800,48400,72200,46400,71200,83800,104400,86000,84800,105500,92500,100400,131900,120900,138500,134200,143200,100000,157000,164800,238800,143600,131800,142100,277100,183200,246400,195700,177500,198500,265700,229700,228600,213200,217300,330800,242700,241100,269900,275300,261200,354400,314500,331300,535900,393900,340400,385900,386100,779700,409400,645900,440700,437500,455500,478300,422900,433800,466200,451200,694300,601700,482200,705600,618800,655500,547100,698300,595600,595300,606800,682300,715100,827500,755700,684500,797600,813600,906900,1068100,797100,775900,787300
41,300,800,1500,2500,3300,7300,9000,11200,14000,13200,17300,16200,19000,30700,32300,31800,33600,40600,48300,77300,47200,74600,89400,101800,93900,99600,114900,93300,111800,126800,116500,128900,134600,141400,103900,151700,164800,219200,138800,127100,140200,162400,179400,211400,183600,166700,226800,271800,224800,208200,205700,207100,327400,238700,253300,303500,255500,258300,345900,317600,343000,545600,392000,320600,410200,386000,445400,431300,578400,437900,452200,476500,467900,401500,442200,478100,449300,699200,616300,492700,765500,586900,675500,537300,713500,570100,589000,665400,733100,738300,803100,758000,670200,765500,792900,839500,1089700,753200,770100,776900
42,400,1000,2000,2900,4300,33600,10400,10700,15100,14200,15200,18100,20600,29500,28300,33500,34300,40300,50200,84400,52000,75600,83900,89800,86000,88800,116500,94600,107900,124300,123900,130100,132600,204900,100000,155200,163500,229000,162200,127400,131000,144500,174900,227500,195800,171800,332800,261600,211600,202300,197100,213200,328900,233300,248900,301200,250700,263200,346700,313600,378200,535100,393400,323700,406400,400700,479600,418400,617200,434000,444100,466900,467700,409900,424900,487000,459500,724700,635200,491700,775300,575100,1133000,551400,699500,549800,550200,894300,701300,724600,1032900,777400,741300,781000,826900,837300,1106500,1146000,763500,776500
43,300,800,1400,2400,3300,10200,8600,12900,14100,14800,17700,19500,21600,27800,26500,32900,34800,45200,51000,82600,51100,82300,81000,90600,93600,86600,108700,93100,111100,124200,120200,137000,136200,159500,101900,162300,160900,226700,135200,136300,142600,141200,189000,212600,174800,170500,288200,268600,238700,210700,208100,216300,336300,236800,239200,310000,239800,263900,336500,329100,316300,563200,400200,336500,425200,378000,417800,412700,560700,441200,439000,449700,498000,414700,428800,467900,464800,716000,629300,499800,742700,576600,733700,537600,693200,560500,604100,760200,686100,716300,1602600,758200,932600,766800,826900,801400,1240900,1168500,747000,779400
44,300,800,1700,2800,3900,17400,9800,12200,12900,13100,15100,19500,17600,31100,28700,34700,35000,40800,49700,62400,46200,68600,86100,97900,92800,85500,120700,88600,118600,137000,116700,244700,132100,149500,103500,168200,168600,236000,143800,126700,139500,140800,188100,222500,183200,171500,173700,284400,219300,191100,209000,206800,320400,233900,247400,304600,266300,259300,353700,318400,365800,544900,394000,339200,418600,401500,411000,395900,579200,443500,447300,487200,495500,416600,449500,460300,470900,677300,620800,509800,732500,615000,635200,552600,746400,586700,589800,776000,673600,697000,1034100,774200,978900,914300,811400,800800,1229900,948100,760200,821500
45,300,700,2300,2900,4000,8200,8700,12400,15700,13500,16500,18200,20200,29500,28900,35200,34400,44900,52900,80900,51400,72000,95800,96300,90900,90700,108000,100600,109200,152700,121000,144100,146800,123100,101900,156800,167100,229200,145900,136400,135500,143600,178700,224700,191100,169900,183800,264500,313800,202100,211900,205600,321600,241400,248900,278400,249300,254600,345100,332900,344000,554500,402300,326500,422700,394100,412800,396800,588200,458300,450500,455300,486500,408900,441000,470700,454500,705100,636100,504800,746600,596200,637400,544500,718200,559700,594200,758900,911100,694700,1042200,795700,973700,866100,782600,821800,1264400,913100,1662100,795400
46,400,1300,1600,2800,4000,7700,9300,11200,13900,14300,14900,17100,21400,29300,28200,34400,33400,43800,48300,73800,49300,76300,89000,101400,85000,91800,114100,99900,99000,122700,120600,186600,128100,126400,108200,159400,157900,240100,145600,131900,135600,144200,180400,216900,174300,170300,182500,252600,317500,211100,200500,217800,314000,237900,247600,309000,257100,275300,1178000,325000,329500,551200,395800,347700,425000,394900,412800,439700,575100,436900,452400,454200,475400,424700,447200,474900,463700,702000,601300,500700,776900,594100,577200,541900,706700,562800,613700,771700,728800,726800,1060900,718400,944400,766000,773200,794500,1199200,888300,945700,770700
47,300,900,1700,2600,4200,6900,7700,13900,13800,14200,16200,19100,20100,26300,27600,34800,35700,45400,52900,53400,48300,73900,85000,99300,89500,86600,108500,98100,96600,125500,113800,162200,140500,119200,101900,149800,161200,229700,132900,130500,142700,149700,189900,214700,199100,174100,176700,264500,328200,200900,216100,217700,324000,234300,252500,268300,261700,260700,817300,324000,363200,535300,400100,333800,402600,373700,445400,407800,590500,443800,436300,456800,466300,427100,435800,477500,454900,721600,629800,509000,721600,600400,607200,556300,704900,586000,593300,773100,681400,814700,891600,662800,923700,781700,785500,823900,1059100,982500,979200,769100
48,300,800,2900,2500,4100,8200,10500,12600,14200,14300,17600,18100,22000,26100,29000,38300,31800,42400,53000,76400,48000,79200,82700,89700,90500,95600,107400,99500,101700,138100,112600,139700,138400,214000,101100,145600,164800,233400,150100,134400,138200,141300,183300,221700,181800,163300,176300,257700,322200,205700,210100,218600,332800,233900,245700,294300,253500,244400,801900,328000,321400,568100,402200,342900,419400,393100,427600,485400,592100,431200,430100,462000,467900,412000,445400,471600,489300,736400,615600,512100,766300,578100,595800,553500,715800,585900,590600,824300,707700,776600,720200,669000,953900,755100,844000,803100,845800,845800,1354800,787300
49,300,900,2500,2900,4000,8100,8700,11900,13700,14700,15100,18600,20700,27500,27600,32600,35200,43100,56000,61800,51200,74400,84500,92700,86000,89400,125500,94900,104100,152400,120400,126100,141800,126900,109000,160800,140300,230000,135900,131500,135400,145400,176400,214800,191300,162000,180400,276700,333900,206500,202800,204700,312300,240700,254200,290700,255600,259600,819300,316400,382000,538900,388200,326900,422200,437800,422800,660200,568700,446000,438100,499700,484400,418700,436400,468600,475300,715100,617000,492400,768900,599600,591800,566000,722700,567800,592200,864700,704500,793400,757800,656200,956800,795700,805200,799100,802600,850000,1332100,786500
50,300,700,1700,2800,3900,8300,9200,13700,15600,14200,16900,18900,20700,27600,25400,35800,39200,42500,51100,56700,50800,70600,84800,119100,92100,93200,118100,95300,105200,166000,119600,127300,137800,124700,100100,165600,129800,222900,146500,128900,136900,146900,186400,219400,185400,163200,181300,282300,310900,209800,205100,206300,319700,235800,278500,268400,258900,280700,815900,331100,342300,582800,416800,331000,401200,639900,417400,833100,562100,449300,453500,646500,470500,423900,433200,474000,476700,739100,592100,483400,751600,600000,597800,540700,729900,551100,598000,835500,695800,795300,741100,660400,908700,764200,779300,1078100,800000,837500,1267500,795800
51,300,700,2300,2600,4000,9500,14400,12900,14300,12800,16600,18100,22500,26000,31500,33700,39100,41900,65300,64200,51000,71000,86200,88600,93800,91100,112300,87300,94700,129000,127700,129400,139300,119000,101800,164800,142600,235700,135300,127200,137800,147300,185700,227700,180600,167500,175700,258600,340200,204400,206300,218800,329600,245900,284600,286200,251400,262100,856400,313400,338000,548000,635500,317700,424600,398200,440800,629200,611200,431800,437100,593400,485700,427100,431800,459800,473700,716900,615400,510000,851400,585800,631600,551700,706500,605200,591600,842700,1146700,773900,808600,657400,852100,769400,779100,848200,805900,828400,1315100,822500
52,300,900,2000,2400,3900,7000,15400,11300,13200,13000,17000,18500,21700,28700,27900,32600,34200,38400,58400,58800,48300,80100,90500,99300,92400,94700,117300,87900,93700,129200,119700,122500,133900,124500,102400,151200,141600,236000,139500,126900,130700,146200,187100,224000,176200,173400,187500,260900,318200,213400,208600,195500,320000,233200,241500,283500,252300,259700,826900,316300,387800,555600,435600,327100,406700,597100,417700,606700,586900,414200,447300,626500,482100,413000,449200,464900,471800,703600,583500,503800,825400,585100,588900,544500,704400,565800,598700,778000,734400,792500,625700,675000,909000,751800,775800,809000,804500,854000,1329700,758000
53,400,1000,1300,2800,3400,6900,14000,13300,14000,14600,15600,18300,18400,34100,28300,34600,33100,44300,55700,61300,47300,77000,81400,103400,87300,93600,115400,87600,98400,133000,120700,125700,138900,125000,101000,158500,142000,219500,127400,126700,139800,142200,191400,226400,185100,161200,176700,262900,315500,204200,205500,207100,317500,240500,246600,288200,247200,260300,476400,320300,337500,572000,400900,319300,411600,1101300,434200,645000,576600,433900,445500,574500,482700,430500,428500,466100,458500,951500,609600,485500,508600,597400,618200,557300,719500,585800,569100,665100,708300,776200,674300,672800,895700,763000,799100,787300,798000,874100,1324800,762300
