Prueba,Tama�o_10,Tama�o_20,Tama�o_30,Tama�o_40,Tama�o_50,Tama�o_60,Tama�o_70,Tama�o_80,Tama�o_90,Tama�o_100,Tama�o_110,Tama�o_120,Tama�o_130,Tama�o_140,Tama�o_150,Tama�o_160,Tama�o_170,Tama�o_180,Tama�o_190,Tama�o_200,Tama�o_210,Tama�o_220,Tama�o_230,Tama�o_240,Tama�o_250,Tama�o_260,Tama�o_270,Tama�o_280,Tama�o_290,Tama�o_300,Tama�o_310,Tama�o_320,Tama�o_330,Tama�o_340,Tama�o_350,Tama�o_360,Tama�o_370,Tama�o_380,Tama�o_390,Tama�o_400,Tama�o_410,Tama�o_420,Tama�o_430,Tama�o_440,Tama�o_450,Tama�o_460,Tama�o_470,Tama�o_480,Tama�o_490,Tama�o_500,Tama�o_510,Tama�o_520,Tama�o_530,Tama�o_540,Tama�o_550,Tama�o_560,Tama�o_570,Tama�o_580,Tama�o_590,Tama�o_600,Tama�o_610,Tama�o_620,Tama�o_630,Tama�o_640,Tama�o_650,Tama�o_660,Tama�o_670,Tama�o_680,Tama�o_690,Tama�o_700,Tama�o_710,Tama�o_720,Tama�o_730,Tama�o_740,Tama�o_750,Tama�o_760,Tama�o_770,Tama�o_780,Tama�o_790,Tama�o_800,Tama�o_810,Tama�o_820,Tama�o_830,Tama�o_840,Tama�o_850,Tama�o_860,Tama�o_870,Tama�o_880,Tama�o_890,Tama�o_900,Tama�o_910,Tama�o_920,Tama�o_930,Tama�o_940,Tama�o_950,Tama�o_960,Tama�o_970,Tama�o_980,Tama�o_990,Tama�o_1000
122,600,1400,3900,6500,5800,9100,18800,12500,15500,30300,22100,31900,37600,51400,64200,61600,62500,68300,73500,80700,87800,95300,103400,122500,122800,155600,144000,153800,143900,135600,259400,191500,159400,214200,315800,264300,409000,267000,265800,252700,240600,366300,286600,440700,662700,297800,388600,409300,420100,349300,360600,581600,443000,448200,462400,435400,668700,471600,483000,497500,561800,530500,626200,619800,629000,580100,615900,664800,656800,1026900,848700,702400,720300,748400,959100,984300,776100,903400,895700,859500,891000,909100,1138400,929800,1199600,1246700,1007800,1029000,1066900,1071500,1097200,1422400,1162200,1485700,1203800,1250000,1263800,1261300,1442100,1309000
123,600,1300,3700,6400,5400,9200,17600,12600,15300,30700,21900,32200,37200,53100,52400,54500,60500,68100,73700,79700,87400,95400,122500,99800,124200,154600,147900,128300,129400,137400,237200,191600,159500,215300,294900,252300,312200,258900,260000,275400,240200,252500,352500,443900,660200,299000,390800,410200,420400,353300,361500,585500,468600,448400,472800,436500,666000,469400,482300,501000,556900,529100,598400,619900,633200,580500,615500,666300,664900,1021000,846500,718400,722900,747200,957600,984600,776000,902700,924500,857000,889600,910100,1142500,931800,1302300,1248700,1009900,1029500,1068300,1074400,1137100,1413900,1170600,1484900,1206500,1248600,1261300,1255300,1447500,1307300
124,500,1900,3700,4500,5500,9600,17500,12600,14900,31100,21600,32700,37500,54200,50900,55400,61500,69400,74000,80400,86800,96100,101500,99000,126200,143500,151300,128600,125800,136900,241100,190400,160000,215300,293700,255900,246100,278300,246300,270000,239900,252800,312100,444500,663900,300500,391000,409000,419300,346800,360300,584400,441500,445400,463900,435900,675800,469800,481100,497000,605600,531700,594000,692100,637800,581800,615900,664800,659000,1022700,850100,703000,732300,743800,954100,982900,774800,902000,922900,865000,889700,910000,1148900,932100,1191900,1248800,1004900,1031300,1066000,1075300,1098600,1383500,1158900,1483800,1203000,1246600,1262000,1257200,1445300,1306400
125,900,1400,5300,5200,5300,9500,17500,12400,15900,31100,21900,32000,37200,65300,51100,269600,61700,68500,74800,81200,87600,94500,156100,88200,124300,144200,144300,127700,139800,136800,306200,190900,159300,214900,309300,195300,239500,263000,252100,256800,239700,260000,351000,441200,660900,299900,392000,410200,419600,347600,357400,581900,441800,444700,467700,452300,667100,470800,482800,498500,503700,529600,620100,676700,685400,578200,615800,713500,693000,1019200,847300,702200,723200,746000,956300,983500,776200,903600,919700,862200,886900,912200,1138200,981700,1193600,1249100,1004800,1028700,1070000,1072900,1097000,1244800,1153100,1482100,1199300,1245900,1263300,1264900,1456300,1312200
126,3800,2000,4000,7000,5500,9500,16900,12000,15200,31200,21300,32600,37000,48000,54800,55000,61000,69000,74700,80500,87600,95300,148600,88800,123400,142300,145600,128900,128700,136300,247000,191800,160400,215100,289900,188200,245700,276500,239300,252900,239600,253500,333800,439400,661200,302600,401300,407200,418600,346800,359000,582500,481800,444400,473400,488000,682900,471600,481400,499200,508500,529300,658100,622900,571500,578100,617000,839800,665800,1019400,847200,704500,720800,745500,954700,981200,777500,809200,918300,862400,889700,910200,1139300,931700,1192600,1253200,1006000,1029700,1073400,1074800,1095100,1242600,1156900,1483400,1336900,1248700,1261000,1258300,1344300,1307800
127,600,1400,11600,5300,5800,9500,17300,12100,15600,31400,22000,32300,36800,50000,51200,55000,62000,69000,73100,79600,86900,96200,195600,100900,122800,142200,142700,127400,125800,136500,263400,190400,159100,215200,306600,185800,230700,228500,260000,252000,241800,263800,317200,443500,665000,298900,392000,410400,419500,348200,359700,591800,456700,443700,463900,437400,685800,469100,480900,497900,512700,528600,623500,622100,571400,581100,616000,662200,663500,1020200,846200,701400,723100,748700,957700,982300,776300,809500,916100,863800,888300,910600,1140000,932900,1195200,1235600,1009600,1026500,1068200,1074200,1101800,1242500,1193700,1481900,1329900,1262400,1266400,1256600,1261700,1307800
128,700,1300,8500,9300,5500,9600,16600,12700,15800,31000,21800,31700,37300,48500,50800,57200,61900,68800,73800,79100,88100,94600,114300,88900,125100,145600,142300,128900,131900,136700,243400,189800,160000,214600,311200,195800,219500,228200,269000,249900,240800,253200,308500,440900,660900,301600,361600,408500,419400,346200,358700,580100,436400,445800,466100,537400,703600,470100,483800,497300,504600,528600,645800,666300,573100,579500,616700,664900,661900,1018500,847200,702400,721500,748800,956500,1026300,803200,807700,912100,860800,889500,916300,1139300,930700,1191000,1247000,1015900,1027800,1065600,1074200,1100800,1241500,1268200,1582100,1325400,1245400,1259400,1257300,1262900,1537100
129,700,1300,3300,5800,5500,9500,17500,12700,15500,30400,21800,32100,37600,51000,51200,59700,61400,68200,72600,79500,87600,94300,116100,88400,124600,145700,144000,128700,147400,136100,256700,191300,158200,216300,304800,186500,197700,226600,258900,258600,240800,253700,296300,442900,658300,297900,386000,410500,419200,346600,369200,591000,443000,445100,460800,539800,752100,470900,476600,495700,505500,532300,671100,618200,571400,579200,615400,663900,660600,1035300,848500,704800,721200,746300,956700,991900,774200,809300,914800,860200,890100,912900,1154900,934300,1190700,1295400,1012400,1027200,1071500,1095700,1101200,1244700,1264000,1486100,1328500,1245900,1528000,1257700,1263000,1626800
130,600,1300,3700,5100,5300,9500,17200,11900,15600,33100,21800,32800,37900,49500,50000,54600,61700,69500,73500,80200,88500,94400,124200,94700,124500,143700,143900,128700,167000,136300,251600,190500,159600,226000,255900,187100,199100,227900,252000,243400,240000,253500,291000,443800,658300,298300,507100,408200,418100,348100,361500,582600,438700,444500,468700,583700,1067000,469500,478700,497700,505900,530400,607900,646000,573100,579800,619000,662300,663200,1021600,850000,702000,722200,745300,958400,985900,774700,807900,914200,892100,888900,912000,1139100,931700,1193800,1426100,1014400,1029200,1068500,1074200,1099000,1244600,1269300,1489400,1325000,1246200,1569400,1289100,1267300,1620400
131,800,1300,3700,5100,5500,9300,17900,12100,15500,39100,22500,32800,37600,47200,50600,55700,62000,68600,74200,79200,85800,95100,119300,102800,123600,148200,143400,127800,157600,136400,242900,190100,159700,215700,258700,187000,197500,255300,262100,257600,240800,255000,301700,442100,658300,299200,482800,406600,418900,345100,360500,581800,440700,445500,465100,572500,883800,468800,485200,500400,507400,529700,630600,632300,571700,579600,637100,666200,662400,1021400,844800,701400,725500,744400,957100,989200,774700,810600,910800,857800,889700,909500,1138300,931900,1185200,1367400,1011600,1027100,1070000,1077400,1095400,1243200,1265300,1506300,1327000,1244900,1564200,1257000,1262700,1626800
132,600,1200,3300,5900,5600,9400,17500,12200,15400,27800,22100,32300,37100,62000,49400,54900,62500,68800,72600,79000,87100,94700,111700,115200,123300,146500,144400,128100,143500,135800,240900,191500,159300,216600,248300,186400,197900,260900,318000,260500,241400,274000,330900,443500,583600,300500,502500,406000,418800,347000,372200,582600,445000,444500,468800,529100,562700,468200,477700,499500,506200,531400,598200,632800,572700,584000,625700,667600,661700,1021200,849200,701200,716300,747000,958300,988000,805000,808800,913200,862100,893500,910100,1141400,932800,1198400,1358100,1013600,1030100,1082500,1074200,1097500,1234200,1267100,1495200,1324400,1248500,1561200,1255200,1321300,1782000
133,600,1200,3300,6000,5400,9200,18300,12300,15300,26200,21800,32800,37800,48500,50300,89400,66700,69400,73600,80100,792300,95400,100000,110600,124800,146400,144200,129300,162100,137000,268800,191300,210300,216500,276700,194200,198100,227400,273100,263400,240400,253400,305100,450500,533800,301300,464600,406600,419600,346500,358800,583500,439000,445500,465600,537200,555100,469000,477400,497300,507700,530500,595500,638200,571600,585000,614400,669100,663100,1022000,848300,705200,719700,746600,957200,989500,788300,808500,917800,860700,891500,909600,1138600,932000,1184900,1367200,1015100,1029100,1064800,1073800,1097700,1119700,1267100,1491300,1329900,1243900,1567600,1258200,1265000,1509000
134,700,1300,3600,5200,5300,9400,19200,12600,15400,25500,22100,33200,36800,50400,51000,55500,98600,68800,73800,80700,117900,96000,103200,120600,124200,146000,144200,126600,151800,137100,242700,191500,160000,214900,327700,186500,199800,227600,297600,267800,239900,253700,286500,462800,512800,297000,390400,405600,419100,346200,360700,583100,438000,445900,467500,508800,554500,470100,479400,498700,506100,569800,591900,624100,574200,584400,615500,666100,664800,1020400,848800,701000,719000,745200,958600,994200,781600,811000,915800,860900,887500,912100,1141400,934100,1181000,1281900,1011900,1028300,1067000,1072100,1094800,1111700,1266400,1494000,1323200,1247500,1564100,1259000,1261200,1461200
135,600,1200,4700,5600,5400,9400,17200,12800,15800,24800,24300,32000,37300,48700,50400,54700,72400,68100,73500,78900,96000,94900,106600,100400,123100,146400,144200,125000,244800,137300,240800,191400,159700,216800,351900,188100,198100,264900,315600,263100,240000,257800,294700,442400,514300,296300,311500,485800,418400,345700,372800,582500,439200,446000,461500,577000,557200,474200,476500,495300,516200,529900,588900,757800,573400,585900,633000,663700,659700,1019800,848800,702400,723200,745800,956700,989900,782400,1247300,913600,861300,891100,963100,1136900,932500,1182300,1094300,1014800,1073300,1067300,1074000,1097000,1113400,1270300,1495300,1408100,1251300,1565700,1262500,1262500,1543500
136,600,1200,4100,5200,5400,9700,17400,12300,15500,26200,33600,32100,37600,50000,50300,55100,66900,69000,74300,80000,101200,94400,109100,106400,123700,145600,144000,125900,138500,136000,261500,191900,161400,215500,307500,187400,199300,228800,267600,251500,240800,254800,282100,412100,551100,295600,319800,404100,418200,346700,377100,581000,446400,441600,467700,529100,555000,471100,478700,497800,506900,532400,586400,699500,571600,581900,637200,676000,661300,1021700,884900,700900,716700,747500,970100,990800,782900,903700,911800,863100,890600,908400,1139600,932200,1236300,1137100,1011700,1028300,1069200,1073000,1096500,1112300,1270100,1493600,1493200,1248100,1563400,1269900,1264400,1500200
137,700,1300,6900,6600,5500,9400,18100,12600,16000,26800,24100,31800,37600,54000,50200,73600,78600,68700,73800,80100,99700,95700,110600,88600,124100,145000,145600,125900,126300,135900,244100,191900,167900,215600,290400,187300,198000,208000,316700,264200,239700,257100,289300,366600,544700,296500,309500,403900,418400,347300,426000,583300,691700,445900,463600,492500,556300,468800,479300,497800,507800,531900,588800,699700,570600,584500,620800,660900,657100,1021300,849300,705000,716800,755000,985800,989800,780700,902700,922200,860300,888900,911200,1140400,932100,1184300,1106400,1013000,1025500,1068500,1075400,1113100,1119400,1257900,1494000,1471000,1243300,1568300,1387400,1263300,1502700
138,600,1200,5000,4800,5400,9300,17600,12600,15800,25600,22000,32800,37200,58700,50200,65000,83100,69200,73300,79700,108300,95100,100200,93600,124700,146200,145600,125500,144100,136900,243900,190500,174900,215700,331000,185400,198800,232100,255400,264800,240600,256400,300800,369300,605800,296200,310500,403000,419000,347700,395800,582600,463000,445100,458700,498400,558200,470200,479500,497200,503000,531600,594300,698500,573600,584900,616400,658600,658800,936600,853900,701400,716000,746700,954800,999600,792600,905200,910400,860900,914900,910600,1147700,929200,1180000,1109200,1297100,1029200,1066300,1074900,1096100,1113800,1262400,2122700,4497600,1246100,1566300,1267300,1307500,1467900
139,500,1100,3200,4400,5300,9400,16800,12700,15600,25500,21900,32200,37500,57400,50600,56800,74000,69000,74000,79800,98700,94900,102900,89000,126600,144900,144700,126800,152800,136500,260600,189800,178700,216300,286300,187500,197500,216300,261200,260800,291100,254500,296800,417700,537400,297800,308700,403800,419600,345200,368900,582000,448400,463100,460200,514000,557600,510500,478100,543900,502000,584400,607500,700400,571100,583000,615700,666500,659400,851000,862000,701700,721800,746300,958700,999500,782300,900600,924500,864500,886400,910600,1140400,932200,1184800,1120100,1774500,1027900,1065600,1072800,1096800,1110900,1273900,2282100,1540500,1251100,1595200,1266600,1265000,1532500
140,600,1100,4900,3900,5200,9600,17300,12400,15900,26400,22100,32100,37800,50600,50500,55500,76600,68300,74200,79500,92600,95300,288100,95500,127300,148600,145900,126700,132000,137000,246100,191200,162700,215800,267900,187300,198000,202300,257000,258900,337100,256400,302600,470100,555500,295300,328600,404500,417300,348600,360800,581900,451600,445400,463300,489800,553300,476100,479200,497700,502800,538000,592200,698700,572900,597700,617700,663500,656700,850100,847400,701900,719100,746700,957200,993500,782000,906600,914800,862300,886200,910600,1136500,935000,1182800,1121000,1696300,1029200,1066300,1075000,1094900,1112200,1262400,2004300,1503700,1269300,1564400,1266500,1268700,1503500
141,800,1200,3800,4100,5500,9400,17200,12500,15800,25500,22500,32300,37200,55600,50800,56000,75000,68800,74000,80600,85600,95100,1010500,103000,123800,144100,145500,126200,128000,137200,255300,191300,161700,215700,281200,185700,197600,205000,256200,277000,284300,256000,300000,441500,530200,297700,310800,401400,418800,347000,364800,582900,445500,444800,460600,497000,556000,468700,477900,498900,502400,529900,590800,698800,571300,585400,614900,664300,657600,849900,847500,700700,720000,753500,957900,989300,781100,901500,911500,861700,889300,911600,1139000,1016200,1183900,1091900,1519600,1027800,1073100,1075600,1101200,1110100,1259000,1953700,1501700,1237200,1562900,1270700,1264200,1483400
142,500,1200,3600,4200,5400,9300,17700,12600,15500,25200,22300,32300,37400,48500,50600,54800,99500,68000,74600,79600,159500,94700,92600,107200,122600,145600,145000,124900,127600,136900,233500,191500,160000,215800,265500,185200,197500,202600,248000,301000,402000,255500,305800,441000,521300,297700,309900,405300,429100,348300,364200,580900,442800,445700,495200,505200,554400,469100,476800,497600,504100,532300,598500,698500,571900,585200,615900,659900,656900,849900,848000,700600,718500,749900,956600,989400,780300,905700,912600,861200,892800,908800,1170700,932500,1181500,1089500,1520200,1027100,1067700,1073200,1098600,1108900,1256000,2089400,1504400,1244300,1563500,1267300,1265400,1496900
143,700,1200,3600,4400,5300,9300,16900,12200,15700,26000,22200,32700,38300,47300,51300,55500,81500,68200,74000,83900,128000,96100,94100,99700,124500,142900,144700,127600,127400,137600,237700,190300,161000,216100,282600,186500,197600,203400,279500,270500,374900,259700,293400,407200,514800,298100,311400,403000,418700,347500,377400,584300,443200,446400,459700,493900,556500,470800,480500,497900,503200,531200,601800,697700,589700,584800,616900,664400,657800,851200,846400,701900,721700,744300,956300,991300,781600,902200,914200,863800,889600,911200,1140800,934200,1183000,1134300,1544700,1028100,1069000,1133600,1102000,1111300,1263900,2046400,1503500,1246800,1556000,1307600,1261000,1537800
144,600,1200,3900,5200,5400,9100,22800,12700,15500,29400,21700,32000,37700,51400,50300,55500,69400,68600,73800,82100,82900,94600,97100,97200,124100,144800,142900,127700,126900,136100,248300,191100,175400,214800,276300,186700,196700,203500,284200,249800,360900,256800,285200,365200,516000,295800,310000,403000,585500,347100,365800,581700,441600,441600,470000,485000,556600,469000,478700,580500,503600,531200,597400,699900,573500,588800,616800,660300,658600,850900,846900,702200,720400,748000,955400,995000,785900,890900,910700,862700,886700,909700,1136000,936300,1180600,1080800,1627100,1028900,1067700,1073500,1101500,1112600,1354800,1777100,1504500,1247800,1550600,1267000,1262100,1506500
145,400,1200,4000,4700,5500,9400,17800,12700,15900,30400,21800,32200,36400,51000,50500,55800,76700,68200,73300,84000,94100,95900,96900,104400,126100,149500,144900,124400,126100,136500,236600,192400,166800,216800,323300,188000,198500,203500,260700,312200,399400,254800,294800,365600,516300,295600,309100,402500,371200,348200,361800,583300,439500,440400,454900,482700,555300,470600,477200,622500,502400,529300,586500,700200,572800,594500,613700,660000,655800,862800,851400,704100,724100,745900,960300,996200,789600,898100,916100,862400,887800,912100,1137800,935200,1181700,1076000,1657700,1028700,1070900,1073700,1097600,1111400,1248100,1782100,1537500,1246100,1557400,1268800,1266300,1477900
